piso,tope,max_correccion,divide_en_max,correctores_inicial,agregan,porcen_corregir,pend,limite,FIJO20_costo_bootstrap,FIJO20_media_costo,FIJO20_diferencia_limite_boot,FIJO20_media_boot,FIJO20_std_boot,FIJO20_porcentaje_inferior_0,MITAD_MAS_costo_bootstrap,MITAD_MAS_media_costo,MITAD_MAS_diferencia_limite_boot,MITAD_MAS_media_boot,MITAD_MAS_std_boot,MITAD_MAS_porcentaje_inferior_0,DOBLE_costo_bootstrap,DOBLE_media_costo,DOBLE_diferencia_limite_boot,DOBLE_media_boot,DOBLE_std_boot,DOBLE_porcentaje_inferior_0
6000,40000,80,1,3,1,1.0,425.0,3950000,[4704775. 4179575.],4442175.0,[-754775. -229575.],-492175.0,262600.0,1.0,[5986450. 6992650.],6489550.0,[-2036450. -3042650.],-2539550.0,503100.0,1.0,[8537200. 8704325.],8620762.5,[-4587200. -4754325.],-4670762.5,83562.5,1.0
6000,40000,80,1,3,1,0.5,425.0,3950000,[2266750. 2614100.],2440425.0,[1683250. 1335900.],1509575.0,173675.0,0.0,[2908475. 3528275.],3218375.0,[1041525.  421725.],731625.0,309900.0,0.0,[4815400. 4979225.],4897312.5,[ -865400. -1029225.],-947312.5,81912.5,1.0
6000,40000,80,1,3,1,0.35,425.0,3950000,[1835250. 1952325.],1893787.5,[2114750. 1997675.],2056212.5,58537.5,0.0,[2487525. 2622875.],2555200.0,[1462475. 1327125.],1394800.0,67675.0,0.0,[4077725. 3697050.],3887387.5,[-127725.  252950.],62612.5,190337.5,0.5
6000,40000,80,1,3,2,1.0,425.0,3950000,[4316875. 5276075.],4796475.0,[ -366875. -1326075.],-846475.0,479600.0,1.0,[7152825. 6911675.],7032250.0,[-3202825. -2961675.],-3082250.0,120575.0,1.0,[10063150.  8329600.],9196375.0,[-6113150. -4379600.],-5246375.0,866775.0,1.0
6000,40000,80,1,3,2,0.5,425.0,3950000,[2322625. 2289700.],2306162.5,[1627375. 1660300.],1643837.5,16462.5,0.0,[3225100. 3939100.],3582100.0,[724900.  10900.],367900.0,357000.0,0.0,[4993275. 4548900.],4771087.5,[-1043275.  -598900.],-821087.5,222187.5,1.0
6000,40000,80,1,3,2,0.35,425.0,3950000,[1515350. 1823425.],1669387.5,[2434650. 2126575.],2280612.5,154037.5,0.0,[2499600. 2695500.],2597550.0,[1450400. 1254500.],1352450.0,97950.0,0.0,[3616250. 4207475.],3911862.5,[ 333750. -257475.],38137.5,295612.5,0.5
6000,40000,80,2,2,1,1.0,425.0,3950000,[3891500. 3447675.],3669587.5,[ 58500. 502325.],280412.5,221912.5,0.0,[6910025. 5602675.],6256350.0,[-2960025. -1652675.],-2306350.0,653675.0,1.0,[8911075. 7834375.],8372725.0,[-4961075. -3884375.],-4422725.0,538350.0,1.0
6000,40000,80,2,2,1,0.5,425.0,3950000,[2111850. 1801725.],1956787.5,[1838150. 2148275.],1993212.5,155062.5,0.0,[3198050. 3319325.],3258687.5,[751950. 630675.],691312.5,60637.5,0.0,[4537575. 4175900.],4356737.5,[-587575. -225900.],-406737.5,180837.5,1.0
6000,40000,80,2,2,1,0.35,425.0,3950000,[1870100. 2003700.],1936900.0,[2079900. 1946300.],2013100.0,66800.0,0.0,[2718175. 2724600.],2721387.5,[1231825. 1225400.],1228612.5,3212.5,0.0,[3595775. 3733250.],3664512.5,[354225. 216750.],285487.5,68737.5,0.0
6000,40000,80,2,2,2,1.0,425.0,3950000,[4349750. 4816650.],4583200.0,[-399750. -866650.],-633200.0,233450.0,1.0,[7680250. 5519750.],6600000.0,[-3730250. -1569750.],-2650000.0,1080250.0,1.0,[9586250. 9781300.],9683775.0,[-5636250. -5831300.],-5733775.0,97525.0,1.0
6000,40000,80,2,2,2,0.5,425.0,3950000,[1836650. 1994200.],1915425.0,[2113350. 1955800.],2034575.0,78775.0,0.0,[3125200. 3978050.],3551625.0,[824800. -28050.],398375.0,426425.0,0.5,[4589150. 4290100.],4439625.0,[-639150. -340100.],-489625.0,149525.0,1.0
6000,40000,80,2,2,2,0.35,425.0,3950000,[1883950. 1938850.],1911400.0,[2066050. 2011150.],2038600.0,27450.0,0.0,[2745100. 2734600.],2739850.0,[1204900. 1215400.],1210150.0,5250.0,0.0,[3854150. 4035600.],3944875.0,[ 95850. -85600.],5125.0,90725.0,0.5
6000,40000,80,2,3,1,1.0,425.0,3950000,[4830950. 4707925.],4769437.5,[-880950. -757925.],-819437.5,61512.5,1.0,[6488800. 5346450.],5917625.0,[-2538800. -1396450.],-1967625.0,571175.0,1.0,[7714400. 8820300.],8267350.0,[-3764400. -4870300.],-4317350.0,552950.0,1.0
6000,40000,80,2,3,1,0.5,425.0,3950000,[2294400. 2884250.],2589325.0,[1655600. 1065750.],1360675.0,294925.0,0.0,[4370900. 3603175.],3987037.5,[-420900.  346825.],-37037.5,383862.5,0.5,[5566350. 5274850.],5420600.0,[-1616350. -1324850.],-1470600.0,145750.0,1.0
6000,40000,80,2,3,1,0.35,425.0,3950000,[2485600. 2141300.],2313450.0,[1464400. 1808700.],1636550.0,172150.0,0.0,[3687275. 2987600.],3337437.5,[262725. 962400.],612562.5,349837.5,0.0,[4412400. 4667400.],4539900.0,[-462400. -717400.],-589900.0,127500.0,1.0
6000,40000,80,2,3,2,1.0,425.0,3950000,[4236700. 4306800.],4271750.0,[-286700. -356800.],-321750.0,35050.0,1.0,[6932200. 8157200.],7544700.0,[-2982200. -4207200.],-3594700.0,612500.0,1.0,[8458375. 9783875.],9121125.0,[-4508375. -5833875.],-5171125.0,662750.0,1.0
6000,40000,80,2,3,2,0.5,425.0,3950000,[2496700. 2772775.],2634737.5,[1453300. 1177225.],1315262.5,138037.5,0.0,[4645650. 4161750.],4403700.0,[-695650. -211750.],-453700.0,241950.0,1.0,[5443050. 5323650.],5383350.0,[-1493050. -1373650.],-1433350.0,59700.0,1.0
6000,40000,80,2,3,2,0.35,425.0,3950000,[2090675. 2335025.],2212850.0,[1859325. 1614975.],1737150.0,122175.0,0.0,[3673950. 3382825.],3528387.5,[276050. 567175.],421612.5,145562.5,0.0,[4311125. 4552550.],4431837.5,[-361125. -602550.],-481837.5,120712.5,1.0
6000,40000,100,1,2,1,1.0,340.0,3950000,[3816040. 3173080.],3494560.0,[133960. 776920.],455440.0,321480.0,0.0,[5088300. 4682060.],4885180.0,[-1138300.  -732060.],-935180.0,203120.0,1.0,[7135960. 5805640.],6470800.0,[-3185960. -1855640.],-2520800.0,665160.0,1.0
6000,40000,100,1,2,1,0.5,340.0,3950000,[1776340. 1995280.],1885810.0,[2173660. 1954720.],2064190.0,109470.0,0.0,[2823000. 2670360.],2746680.0,[1127000. 1279640.],1203320.0,76320.0,0.0,[3889120. 3800980.],3845050.0,[ 60880. 149020.],104950.0,44070.0,0.0
6000,40000,100,1,2,1,0.35,340.0,3950000,[1222240. 1308920.],1265580.0,[2727760. 2641080.],2684420.0,43340.0,0.0,[1865580. 1981520.],1923550.0,[2084420. 1968480.],2026450.0,57970.0,0.0,[2595080. 2585680.],2590380.0,[1354920. 1364320.],1359620.0,4700.0,0.0
6000,40000,100,1,2,2,1.0,340.0,3950000,[3610720. 4303680.],3957200.0,[ 339280. -353680.],-7200.0,346480.0,0.5,[6153480. 4724080.],5438780.0,[-2203480.  -774080.],-1488780.0,714700.0,1.0,[6463280. 6577000.],6520140.0,[-2513280. -2627000.],-2570140.0,56860.0,1.0
6000,40000,100,1,2,2,0.5,340.0,3950000,[1486800. 2242960.],1864880.0,[2463200. 1707040.],2085120.0,378080.0,0.0,[2778880. 2698680.],2738780.0,[1171120. 1251320.],1211220.0,40100.0,0.0,[3801360. 2977000.],3389180.0,[148640. 973000.],560820.0,412180.0,0.0
6000,40000,100,1,2,2,0.35,340.0,3950000,[1328600. 1442160.],1385380.0,[2621400. 2507840.],2564620.0,56780.0,0.0,[1918920. 1951560.],1935240.0,[2031080. 1998440.],2014760.0,16320.0,0.0,[3113440. 2507200.],2810320.0,[ 836560. 1442800.],1139680.0,303120.0,0.0
6000,40000,100,1,3,1,1.0,340.0,3950000,[3436080. 3061220.],3248650.0,[513920. 888780.],701350.0,187430.0,0.0,[3864880. 5546020.],4705450.0,[   85120. -1596020.],-755450.0,840570.0,0.5,[6753300. 5769420.],6261360.0,[-2803300. -1819420.],-2311360.0,491940.0,1.0
6000,40000,100,1,3,1,0.5,340.0,3950000,[1898280. 1875640.],1886960.0,[2051720. 2074360.],2063040.0,11320.0,0.0,[3010260. 2611740.],2811000.0,[ 939740. 1338260.],1139000.0,199260.0,0.0,[4234520. 3979360.],4106940.0,[-284520.  -29360.],-156940.0,127580.0,1.0
6000,40000,100,1,3,1,0.35,340.0,3950000,[1550640. 1702060.],1626350.0,[2399360. 2247940.],2323650.0,75710.0,0.0,[2494260. 2320080.],2407170.0,[1455740. 1629920.],1542830.0,87090.0,0.0,[3200560. 3258380.],3229470.0,[749440. 691620.],720530.0,28910.0,0.0
6000,40000,100,1,3,2,1.0,340.0,3950000,[3410020. 4127180.],3768600.0,[ 539980. -177180.],181400.0,358580.0,0.5,[5793860. 6379720.],6086790.0,[-1843860. -2429720.],-2136790.0,292930.0,1.0,[7632360. 6880920.],7256640.0,[-3682360. -2930920.],-3306640.0,375720.0,1.0
6000,40000,100,1,3,2,0.5,340.0,3950000,[2020460. 1936520.],1978490.0,[1929540. 2013480.],1971510.0,41970.0,0.0,[2781720. 3105520.],2943620.0,[1168280.  844480.],1006380.0,161900.0,0.0,[4379580. 4017160.],4198370.0,[-429580.  -67160.],-248370.0,181210.0,1.0
6000,40000,100,1,3,2,0.35,340.0,3950000,[1710980. 1902600.],1806790.0,[2239020. 2047400.],2143210.0,95810.0,0.0,[2557540. 2458980.],2508260.0,[1392460. 1491020.],1441740.0,49280.0,0.0,[3386220. 3352560.],3369390.0,[563780. 597440.],580610.0,16830.0,0.0
6000,40000,100,2,2,1,1.0,340.0,3950000,[4286620. 3586580.],3936600.0,[-336620.  363420.],13400.0,350020.0,0.5,[4875280. 5022920.],4949100.0,[ -925280. -1072920.],-999100.0,73820.0,1.0,[6053500. 6600680.],6327090.0,[-2103500. -2650680.],-2377090.0,273590.0,1.0
6000,40000,100,2,2,1,0.5,340.0,3950000,[1640060. 1948400.],1794230.0,[2309940. 2001600.],2155770.0,154170.0,0.0,[2996540. 2748600.],2872570.0,[ 953460. 1201400.],1077430.0,123970.0,0.0,[4315480. 3358080.],3836780.0,[-365480.  591920.],113220.0,478700.0,0.5
6000,40000,100,2,2,1,0.35,340.0,3950000,[1545780. 1656180.],1600980.0,[2404220. 2293820.],2349020.0,55200.0,0.0,[2434280. 2225980.],2330130.0,[1515720. 1724020.],1619870.0,104150.0,0.0,[2980740. 3352800.],3166770.0,[969260. 597200.],783230.0,186030.0,0.0
6000,40000,100,2,2,2,1.0,340.0,3950000,[2235280. 3451480.],2843380.0,[1714720.  498520.],1106620.0,608100.0,0.0,[4953440. 5644760.],5299100.0,[-1003440. -1694760.],-1349100.0,345660.0,1.0,[6530640. 6672960.],6601800.0,[-2580640. -2722960.],-2651800.0,71160.0,1.0
6000,40000,100,2,2,2,0.5,340.0,3950000,[2347920. 2301240.],2324580.0,[1602080. 1648760.],1625420.0,23340.0,0.0,[2494640. 2922240.],2708440.0,[1455360. 1027760.],1241560.0,213800.0,0.0,[4353680. 4029880.],4191780.0,[-403680.  -79880.],-241780.0,161900.0,1.0
6000,40000,100,2,2,2,0.35,340.0,3950000,[1732920. 1425640.],1579280.0,[2217080. 2524360.],2370720.0,153640.0,0.0,[2456320. 2355240.],2405780.0,[1493680. 1594760.],1544220.0,50540.0,0.0,[3183960. 3511440.],3347700.0,[766040. 438560.],602300.0,163740.0,0.0
6000,40000,100,2,3,1,1.0,340.0,3950000,[3384200. 3399280.],3391740.0,[565800. 550720.],558260.0,7540.0,0.0,[5949900. 5078400.],5514150.0,[-1999900. -1128400.],-1564150.0,435750.0,1.0,[7569320. 7762960.],7666140.0,[-3619320. -3812960.],-3716140.0,96820.0,1.0
6000,40000,100,2,3,1,0.5,340.0,3950000,[2401620. 2357300.],2379460.0,[1548380. 1592700.],1570540.0,22160.0,0.0,[3575620. 3685300.],3630460.0,[374380. 264700.],319540.0,54840.0,0.0,[4764640. 4706660.],4735650.0,[-814640. -756660.],-785650.0,28990.0,1.0
6000,40000,100,2,3,1,0.35,340.0,3950000,[2189960. 2001140.],2095550.0,[1760040. 1948860.],1854450.0,94410.0,0.0,[3111480. 3210320.],3160900.0,[838520. 739680.],789100.0,49420.0,0.0,[4109840. 4178300.],4144070.0,[-159840. -228300.],-194070.0,34230.0,1.0
6000,40000,100,2,3,2,1.0,340.0,3950000,[3832660. 3774320.],3803490.0,[117340. 175680.],146510.0,29170.0,0.0,[5536840. 5868660.],5702750.0,[-1586840. -1918660.],-1752750.0,165910.0,1.0,[6305520. 7273480.],6789500.0,[-2355520. -3323480.],-2839500.0,483980.0,1.0
6000,40000,100,2,3,2,0.5,340.0,3950000,[2882720. 2549480.],2716100.0,[1067280. 1400520.],1233900.0,166620.0,0.0,[3863760. 3928740.],3896250.0,[86240. 21260.],53750.0,32490.0,0.0,[4974940. 5204180.],5089560.0,[-1024940. -1254180.],-1139560.0,114620.0,1.0
6000,40000,100,2,3,2,0.35,340.0,3950000,[2140940. 2284720.],2212830.0,[1809060. 1665280.],1737170.0,71890.0,0.0,[3116120. 3023380.],3069750.0,[833880. 926620.],880250.0,46370.0,0.0,[4236660. 4060640.],4148650.0,[-286660. -110640.],-198650.0,88010.0,1.0
6000,40000,120,1,2,1,1.0,283.0,3950000,[2953646. 3138278.],3045962.0,[996354. 811722.],904038.0,92316.0,0.0,[3898878. 3955195.],3927036.5,[51122. -5195.],22963.5,28158.5,0.5,[4574973. 5929934.],5252453.5,[ -624973. -1979934.],-1302453.5,677480.5,1.0
6000,40000,120,1,2,1,0.5,283.0,3950000,[1662250. 1357966.],1510108.0,[2287750. 2592034.],2439892.0,152142.0,0.0,[2972668. 2315762.],2644215.0,[ 977332. 1634238.],1305785.0,328453.0,0.0,[3461077. 3341763.],3401420.0,[488923. 608237.],548580.0,59657.0,0.0
6000,40000,120,1,2,1,0.35,283.0,3950000,[1413320. 1327514.],1370417.0,[2536680. 2622486.],2579583.0,42903.0,0.0,[1843374. 1929406.],1886390.0,[2106626. 2020594.],2063610.0,43016.0,0.0,[2606747. 2645123.],2625935.0,[1343253. 1304877.],1324065.0,19188.0,0.0
6000,40000,120,1,2,2,1.0,283.0,3950000,[2414820. 3083278.],2749049.0,[1535180.  866722.],1200951.0,334229.0,0.0,[4099488. 3995796.],4047642.0,[-149488.  -45796.],-97642.0,51846.0,1.0,[6406882. 5523902.],5965392.0,[-2456882. -1573902.],-2015392.0,441490.0,1.0
6000,40000,120,1,2,2,0.5,283.0,3950000,[1622408. 1848584.],1735496.0,[2327592. 2101416.],2214504.0,113088.0,0.0,[2452856. 2142798.],2297827.0,[1497144. 1807202.],1652173.0,155029.0,0.0,[2862758. 3529290.],3196024.0,[1087242.  420710.],753976.0,333266.0,0.0
6000,40000,120,1,2,2,0.35,283.0,3950000,[1271594. 1473884.],1372739.0,[2678406. 2476116.],2577261.0,101145.0,0.0,[2013062. 2173130.],2093096.0,[1936938. 1776870.],1856904.0,80034.0,0.0,[2596050. 2738230.],2667140.0,[1353950. 1211770.],1282860.0,71090.0,0.0
6000,40000,120,1,3,1,1.0,283.0,3950000,[2816057. 2698329.],2757193.0,[1133943. 1251671.],1192807.0,58864.0,0.0,[4412199. 4400311.],4406255.0,[-462199. -450311.],-456255.0,5944.0,1.0,[5319057. 5730374.],5524715.5,[-1369057. -1780374.],-1574715.5,205658.5,1.0
6000,40000,120,1,3,1,0.5,283.0,3950000,[1735610. 1660163.],1697886.5,[2214390. 2289837.],2252113.5,37723.5,0.0,[2825007. 2643714.],2734360.5,[1124993. 1306286.],1215639.5,90646.5,0.0,[3521030. 3667058.],3594044.0,[428970. 282942.],355956.0,73014.0,0.0
6000,40000,120,1,3,1,0.35,283.0,3950000,[1752814. 1649293.],1701053.5,[2197186. 2300707.],2248946.5,51760.5,0.0,[2789966. 2467910.],2628938.0,[1160034. 1482090.],1321062.0,161028.0,0.0,[3367752. 3233608.],3300680.0,[582248. 716392.],649320.0,67072.0,0.0
6000,40000,120,1,3,2,1.0,283.0,3950000,[3084355. 3135409.],3109882.0,[865645. 814591.],840118.0,25527.0,0.0,[5111461. 5060124.],5085792.5,[-1161461. -1110124.],-1135792.5,25668.5,1.0,[6332288. 5754956.],6043622.0,[-2382288. -1804956.],-2093622.0,288666.0,1.0
6000,40000,120,1,3,2,0.5,283.0,3950000,[1798383. 1709631.],1754007.0,[2151617. 2240369.],2195993.0,44376.0,0.0,[2653173. 2381996.],2517584.5,[1296827. 1568004.],1432415.5,135588.5,0.0,[3316309. 3853734.],3585021.5,[633691.  96266.],364978.5,268712.5,0.0
6000,40000,120,1,3,2,0.35,283.0,3950000,[1781399. 1773589.],1777494.0,[2168601. 2176411.],2172506.0,3905.0,0.0,[2739822. 2422237.],2581029.5,[1210178. 1527763.],1368970.5,158792.5,0.0,[3305830. 3200271.],3253050.5,[644170. 749729.],696949.5,52779.5,0.0
6000,40000,120,2,2,1,1.0,283.0,3950000,[3391113. 2821485.],3106299.0,[ 558887. 1128515.],843701.0,284814.0,0.0,[4538407. 5054888.],4796647.5,[ -588407. -1104888.],-846647.5,258240.5,1.0,[5443793. 5947028.],5695410.5,[-1493793. -1997028.],-1745410.5,251617.5,1.0
6000,40000,120,2,2,1,0.5,283.0,3950000,[1692360. 1707528.],1699944.0,[2257640. 2242472.],2250056.0,7584.0,0.0,[2770997. 2365399.],2568198.0,[1179003. 1584601.],1381802.0,202799.0,0.0,[3374475. 3468657.],3421566.0,[575525. 481343.],528434.0,47091.0,0.0
6000,40000,120,2,2,1,0.35,283.0,3950000,[1333003. 1376359.],1354681.0,[2616997. 2573641.],2595319.0,21678.0,0.0,[2137751. 2157335.],2147543.0,[1812249. 1792665.],1802457.0,9792.0,0.0,[2884144. 2687968.],2786056.0,[1065856. 1262032.],1163944.0,98088.0,0.0
6000,40000,120,2,2,2,1.0,283.0,3950000,[3210856. 2516700.],2863778.0,[ 739144. 1433300.],1086222.0,347078.0,0.0,[4897108. 5205130.],5051119.0,[ -947108. -1255130.],-1101119.0,154011.0,1.0,[6307376. 6618680.],6463028.0,[-2357376. -2668680.],-2513028.0,155652.0,1.0
6000,40000,120,2,2,2,0.5,283.0,3950000,[1727680. 1958612.],1843146.0,[2222320. 1991388.],2106854.0,115466.0,0.0,[2630690. 2852000.],2741345.0,[1319310. 1098000.],1208655.0,110655.0,0.0,[3461020. 3390270.],3425645.0,[488980. 559730.],524355.0,35375.0,0.0
6000,40000,120,2,2,2,0.35,283.0,3950000,[1473318. 1288798.],1381058.0,[2476682. 2661202.],2568942.0,92260.0,0.0,[2117320. 2198144.],2157732.0,[1832680. 1751856.],1792268.0,40412.0,0.0,[2680046. 2835586.],2757816.0,[1269954. 1114414.],1192184.0,77770.0,0.0
6000,40000,120,2,3,1,1.0,283.0,3950000,[3289634. 3422644.],3356139.0,[660366. 527356.],593861.0,66505.0,0.0,[3973260. 4281337.],4127298.5,[ -23260. -331337.],-177298.5,154038.5,1.0,[6098217. 6667562.],6382889.5,[-2148217. -2717562.],-2432889.5,284672.5,1.0
6000,40000,120,2,3,1,0.5,283.0,3950000,[2466149. 2285253.],2375701.0,[1483851. 1664747.],1574299.0,90448.0,0.0,[3443191. 3294728.],3368959.5,[506809. 655272.],581040.5,74231.5,0.0,[4486227. 4523699.],4504963.0,[-536227. -573699.],-554963.0,18736.0,1.0
6000,40000,120,2,3,1,0.35,283.0,3950000,[2084999. 2051831.],2068415.0,[1865001. 1898169.],1881585.0,16584.0,0.0,[2966218. 2748137.],2857177.5,[ 983782. 1201863.],1092822.5,109040.5,0.0,[3971786. 3837473.],3904629.5,[-21786. 112527.],45370.5,67156.5,0.5
6000,40000,120,2,3,2,1.0,283.0,3950000,[3104845. 3411338.],3258091.5,[845155. 538662.],691908.5,153246.5,0.0,[5060175. 5385637.],5222906.0,[-1110175. -1435637.],-1272906.0,162731.0,1.0,[6901240. 6250725.],6575982.5,[-2951240. -2300725.],-2625982.5,325257.5,1.0
6000,40000,120,2,3,2,0.5,283.0,3950000,[2388497. 2462871.],2425684.0,[1561503. 1487129.],1524316.0,37187.0,0.0,[3332483. 3300559.],3316521.0,[617517. 649441.],633479.0,15962.0,0.0,[4785480. 4672166.],4728823.0,[-835480. -722166.],-778823.0,56657.0,1.0
6000,40000,120,2,3,2,0.35,283.0,3950000,[1947178. 2067681.],2007429.5,[2002822. 1882319.],1942570.5,60251.5,0.0,[2995705. 3079080.],3037392.5,[954295. 870920.],912607.5,41687.5,0.0,[3891023. 4106665.],3998844.0,[  58977. -156665.],-48844.0,107821.0,0.5
6000,50000,80,1,2,1,1.0,550.0,3950000,[5764900. 5139000.],5451950.0,[-1814900. -1189000.],-1501950.0,312950.0,1.0,[8151450. 7448100.],7799775.0,[-4201450. -3498100.],-3849775.0,351675.0,1.0,[ 9758500. 10100050.],9929275.0,[-5808500. -6150050.],-5979275.0,170775.0,1.0
6000,50000,80,1,2,1,0.5,550.0,3950000,[2725750. 2866000.],2795875.0,[1224250. 1084000.],1154125.0,70125.0,0.0,[4166200. 4772350.],4469275.0,[-216200. -822350.],-519275.0,303075.0,1.0,[5815350. 5993900.],5904625.0,[-1865350. -2043900.],-1954625.0,89275.0,1.0
6000,50000,80,1,2,1,0.35,550.0,3950000,[1768100. 1664750.],1716425.0,[2181900. 2285250.],2233575.0,51675.0,0.0,[2665450. 2868850.],2767150.0,[1284550. 1081150.],1182850.0,101700.0,0.0,[3556900. 4245150.],3901025.0,[ 393100. -295150.],48975.0,344125.0,0.5
6000,50000,80,1,2,2,1.0,550.0,3950000,[5690600. 6307700.],5999150.0,[-1740600. -2357700.],-2049150.0,308550.0,1.0,[8912800. 7989100.],8450950.0,[-4962800. -4039100.],-4500950.0,461850.0,1.0,[10386500. 11603300.],10994900.0,[-6436500. -7653300.],-7044900.0,608400.0,1.0
6000,50000,80,1,2,2,0.5,550.0,3950000,[2399000. 3177000.],2788000.0,[1551000.  773000.],1162000.0,389000.0,0.0,[4186500. 4357800.],4272150.0,[-236500. -407800.],-322150.0,85650.0,1.0,[4794300. 4449700.],4622000.0,[-844300. -499700.],-672000.0,172300.0,1.0
6000,50000,80,1,2,2,0.35,550.0,3950000,[2244900. 2120900.],2182900.0,[1705100. 1829100.],1767100.0,62000.0,0.0,[2937000. 2841300.],2889150.0,[1013000. 1108700.],1060850.0,47850.0,0.0,[4804400. 3891600.],4348000.0,[-854400.   58400.],-398000.0,456400.0,0.5
6000,50000,80,1,3,1,1.0,550.0,3950000,[5111900. 5097600.],5104750.0,[-1161900. -1147600.],-1154750.0,7150.0,1.0,[7573850. 8733700.],8153775.0,[-3623850. -4783700.],-4203775.0,579925.0,1.0,[10910550.  9519550.],10215050.0,[-6960550. -5569550.],-6265050.0,695500.0,1.0
6000,50000,80,1,3,1,0.5,550.0,3950000,[3244900. 3026700.],3135800.0,[705100. 923300.],814200.0,109100.0,0.0,[3541050. 4452550.],3996800.0,[ 408950. -502550.],-46800.0,455750.0,0.5,[4920450. 5909850.],5415150.0,[ -970450. -1959850.],-1465150.0,494700.0,1.0
6000,50000,80,1,3,1,0.35,550.0,3950000,[1899150. 2475000.],2187075.0,[2050850. 1475000.],1762925.0,287925.0,0.0,[2623550. 2817100.],2720325.0,[1326450. 1132900.],1229675.0,96775.0,0.0,[4736300. 4168500.],4452400.0,[-786300. -218500.],-502400.0,283900.0,1.0
6000,50000,80,1,3,2,1.0,550.0,3950000,[5139250. 4913600.],5026425.0,[-1189250.  -963600.],-1076425.0,112825.0,1.0,[7655150. 8796750.],8225950.0,[-3705150. -4846750.],-4275950.0,570800.0,1.0,[11165900. 11182750.],11174325.0,[-7215900. -7232750.],-7224325.0,8425.0,1.0
6000,50000,80,1,3,2,0.5,550.0,3950000,[2987700. 3230600.],3109150.0,[962300. 719400.],840850.0,121450.0,0.0,[4998650. 4264150.],4631400.0,[-1048650.  -314150.],-681400.0,367250.0,1.0,[5120650. 5966250.],5543450.0,[-1170650. -2016250.],-1593450.0,422800.0,1.0
6000,50000,80,1,3,2,0.35,550.0,3950000,[2606800. 2345850.],2476325.0,[1343200. 1604150.],1473675.0,130475.0,0.0,[3119850. 3094750.],3107300.0,[830150. 855250.],842700.0,12550.0,0.0,[4156600. 4745700.],4451150.0,[-206600. -795700.],-501150.0,294550.0,1.0
6000,50000,80,2,2,1,1.0,550.0,3950000,[5189700. 4825950.],5007825.0,[-1239700.  -875950.],-1057825.0,181875.0,1.0,[ 8209250. 10216850.],9213050.0,[-4259250. -6266850.],-5263050.0,1003800.0,1.0,[9420550. 9285500.],9353025.0,[-5470550. -5335500.],-5403025.0,67525.0,1.0
6000,50000,80,2,2,1,0.5,550.0,3950000,[2910150. 2881500.],2895825.0,[1039850. 1068500.],1054175.0,14325.0,0.0,[4351550. 3780600.],4066075.0,[-401550.  169400.],-116075.0,285475.0,0.5,[5687750. 5769050.],5728400.0,[-1737750. -1819050.],-1778400.0,40650.0,1.0
6000,50000,80,2,2,1,0.35,550.0,3950000,[2182150. 2318900.],2250525.0,[1767850. 1631100.],1699475.0,68375.0,0.0,[3186850. 3263800.],3225325.0,[763150. 686200.],724675.0,38475.0,0.0,[4084050. 3985000.],4034525.0,[-134050.  -35000.],-84525.0,49525.0,1.0
6000,50000,80,2,2,2,1.0,550.0,3950000,[5554700. 5516200.],5535450.0,[-1604700. -1566200.],-1585450.0,19250.0,1.0,[8117800. 8662400.],8390100.0,[-4167800. -4712400.],-4440100.0,272300.0,1.0,[12434500. 11923000.],12178750.0,[-8484500. -7973000.],-8228750.0,255750.0,1.0
6000,50000,80,2,2,2,0.5,550.0,3950000,[2929200. 2537500.],2733350.0,[1020800. 1412500.],1216650.0,195850.0,0.0,[4822600. 4126700.],4474650.0,[-872600. -176700.],-524650.0,347950.0,1.0,[5555500. 5780800.],5668150.0,[-1605500. -1830800.],-1718150.0,112650.0,1.0
6000,50000,80,2,2,2,0.35,550.0,3950000,[2762800. 2062900.],2412850.0,[1187200. 1887100.],1537150.0,349950.0,0.0,[3636000. 3152900.],3394450.0,[314000. 797100.],555550.0,241550.0,0.0,[4673200. 5002800.],4838000.0,[ -723200. -1052800.],-888000.0,164800.0,1.0
6000,50000,80,2,3,1,1.0,550.0,3950000,[5614700. 5367350.],5491025.0,[-1664700. -1417350.],-1541025.0,123675.0,1.0,[8303050. 8739700.],8521375.0,[-4353050. -4789700.],-4571375.0,218325.0,1.0,[11041450.  9338500.],10189975.0,[-7091450. -5388500.],-6239975.0,851475.0,1.0
6000,50000,80,2,3,1,0.5,550.0,3950000,[3291950. 3177250.],3234600.0,[658050. 772750.],715400.0,57350.0,0.0,[4883900. 4713400.],4798650.0,[-933900. -763400.],-848650.0,85250.0,1.0,[7524900. 6666850.],7095875.0,[-3574900. -2716850.],-3145875.0,429025.0,1.0
6000,50000,80,2,3,1,0.35,550.0,3950000,[2597500. 3085900.],2841700.0,[1352500.  864100.],1108300.0,244200.0,0.0,[4094850. 4340800.],4217825.0,[-144850. -390800.],-267825.0,122975.0,1.0,[5902850. 5714400.],5808625.0,[-1952850. -1764400.],-1858625.0,94225.0,1.0
6000,50000,80,2,3,2,1.0,550.0,3950000,[6752550. 6585350.],6668950.0,[-2802550. -2635350.],-2718950.0,83600.0,1.0,[9327800. 7755800.],8541800.0,[-5377800. -3805800.],-4591800.0,786000.0,1.0,[11218900. 12805400.],12012150.0,[-7268900. -8855400.],-8062150.0,793250.0,1.0
