piso,tope,max_correccion,divide_en_max,correctores_inicial,agregan,pend,limite,FIJO20_costo_bootstrap,FIJO20_media_costo,FIJO20_diferencia_limite_boot,FIJO20_media_boot,FIJO20_std_boot,FIJO20_porcentaje_inferior_0,MITAD_MAS_costo_bootstrap,MITAD_MAS_media_costo,MITAD_MAS_diferencia_limite_boot,MITAD_MAS_media_boot,MITAD_MAS_std_boot,MITAD_MAS_porcentaje_inferior_0,DOBLE_costo_bootstrap,DOBLE_media_costo,DOBLE_diferencia_limite_boot,DOBLE_media_boot,DOBLE_std_boot,DOBLE_porcentaje_inferior_0
4000,50000,80,1,4,2,575.0,2520000.0,"[5323600. 5077850. 3633250. 3450850. 4411400. 4195350. 4440150. 5754500.
 5243250. 4381500. 4648000. 4570950. 3867900. 4579000. 4820250.]",4559853.333333333,"[-2803600. -2557850. -1113250.  -930850. -1891400. -1675350. -1920150.
 -3234500. -2723250. -1861500. -2128000. -2050950. -1347900. -2059000.
 -2300250.]",-2039853.3333333333,610476.7856538218,1.0,"[6690750. 5543850. 8674750. 9034450. 8559800. 7150150. 7420150. 7330500.
 7215650. 7085750. 5989700. 9043550. 7625800. 8595450. 6373500.]",7488920.0,"[-4170750. -3023850. -6154750. -6514450. -6039800. -4630150. -4900150.
 -4810500. -4695650. -4565750. -3469700. -6523550. -5105800. -6075450.
 -3853500.]",-4968920.0,1061309.50116668,1.0,"[ 9779700. 10001600.  8501000.  9891350.  9278950. 10331050. 10015250.
 10538150. 10569250.  9283600. 10169200.  9618900.  8529650.  8937600.
  9553200.]",9666563.333333334,"[-7259700. -7481600. -5981000. -7371350. -6758950. -7811050. -7495250.
 -8018150. -8049250. -6763600. -7649200. -7098900. -6009650. -6417600.
 -7033200.]",-7146563.333333333,635629.8187537215,1.0
4000,50000,80,2,2,1,575.0,2520000.0,"[4572125. 4051975. 4167500. 4356150. 4362375. 4503200. 5186600. 4445200.
 4776850. 4874425. 4449150. 4260050. 4285375. 5538200. 4217525.]",4536446.666666667,"[-2052125. -1531975. -1647500. -1836150. -1842375. -1983200. -2666600.
 -1925200. -2256850. -2354425. -1929150. -1740050. -1765375. -3018200.
 -1697525.]",-2016446.6666666667,390840.3391909398,1.0,"[8339825. 6427175. 7646175. 6376625. 6546775. 8551900. 7442700. 6382325.
 7450875. 5593225. 8511575. 5564650. 6331800. 5695550. 5621400.]",6832171.666666667,"[-5819825. -3907175. -5126175. -3856625. -4026775. -6031900. -4922700.
 -3862325. -4930875. -3073225. -5991575. -3044650. -3811800. -3175550.
 -3101400.]",-4312171.666666667,1041608.5883089141,1.0,"[ 7820775. 10077625.  9836350.  7646600.  7379900. 11970200.  9223600.
  9190250. 10127025.  7925300.  9027650.  9537350.  9437375. 11226450.
  8565575.]",9266135.0,"[-5300775. -7557625. -7316350. -5126600. -4859900. -9450200. -6703600.
 -6670250. -7607025. -5405300. -6507650. -7017350. -6917375. -8706450.
 -6045575.]",-6746135.0,1254468.8964458227,1.0
4000,50000,80,2,2,2,575.0,2520000.0,"[4643350. 5275150. 4389350. 5204000. 3794350. 5250000. 5318900. 4590450.
 5550950. 4432950. 4389200. 4126350. 4532950. 5615350. 3882650.]",4733063.333333333,"[-2123350. -2755150. -1869350. -2684000. -1274350. -2730000. -2798900.
 -2070450. -3030950. -1912950. -1869200. -1606350. -2012950. -3095350.
 -1362650.]",-2213063.3333333335,573922.3906495449,1.0,"[8752150. 6827600. 5048000. 6027000. 5969450. 6983850. 6944900. 6387400.
 6914950. 8239650. 6611650. 7252750. 6072800. 6193250. 6485300.]",6714046.666666667,"[-6232150. -4307600. -2528000. -3507000. -3449450. -4463850. -4424900.
 -3867400. -4394950. -5719650. -4091650. -4732750. -3552800. -3673250.
 -3965300.]",-4194046.6666666665,879582.4406058948,1.0,"[ 9728950. 10649050.  8434050.  7745750.  8444550.  9746450.  8373250.
 10289500.  9604750. 10400150.  8692400.  9031400.  8643150. 10171300.
  9623400.]",9305206.666666666,"[-7208950. -8129050. -5914050. -5225750. -5924550. -7226450. -5853250.
 -7769500. -7084750. -7880150. -6172400. -6511400. -6123150. -7651300.
 -7103400.]",-6785206.666666667,855488.4540165083,1.0
4000,50000,80,2,3,1,575.0,2520000.0,"[5056675. 4558575. 4145375. 4671575. 4772850. 3845225. 4561875. 4378625.
 4697575. 5145850. 4564775. 4390125. 4840725. 4763025. 5040800.]",4628910.0,"[-2536675. -2038575. -1625375. -2151575. -2252850. -1325225. -2041875.
 -1858625. -2177575. -2625850. -2044775. -1870125. -2320725. -2243025.
 -2520800.]",-2108910.0,335773.0087425134,1.0,"[6940975. 7077200. 6058200. 6738025. 7455325. 7654675. 7174875. 6280600.
 7020850. 7942575. 7920175. 7240450. 7536425. 6163425. 8608150.]",7187461.666666667,"[-4420975. -4557200. -3538200. -4218025. -4935325. -5134675. -4654875.
 -3760600. -4500850. -5422575. -5400175. -4720450. -5016425. -3643425.
 -6088150.]",-4667461.666666667,682600.3291865274,1.0,"[ 9908425.  9330375.  9207300.  9398000.  9407925. 10148675.  8987200.
 10040625.  8645150. 10459600.  8297400. 10641650. 10761950.  9336675.
  9494100.]",9604336.666666666,"[-7388425. -6810375. -6687300. -6878000. -6887925. -7628675. -6467200.
 -7520625. -6125150. -7939600. -5777400. -8121650. -8241950. -6816675.
 -6974100.]",-7084336.666666667,689603.9895516525,1.0
4000,50000,80,2,3,2,575.0,2520000.0,"[4615250. 3900900. 4451775. 4363375. 6096875. 4828625. 4449625. 4095150.
 4946775. 4534375. 4989325. 3753225. 4178225. 5892525. 3700850.]",4586458.333333333,"[-2095250. -1380900. -1931775. -1843375. -3576875. -2308625. -1929625.
 -1575150. -2426775. -2014375. -2469325. -1233225. -1658225. -3372525.
 -1180850.]",-2066458.3333333333,672543.541506587,1.0,"[7288025. 5994175. 8118100. 7678000. 9156500. 7720350. 6749875. 7714500.
 6935225. 6774375. 6480600. 7643125. 7952125. 6824925. 8182250.]",7414143.333333333,"[-4768025. -3474175. -5598100. -5158000. -6636500. -5200350. -4229875.
 -5194500. -4415225. -4254375. -3960600. -5123125. -5432125. -4304925.
 -5662250.]",-4894143.333333333,776643.1815547957,1.0,"[10065325. 10680650.  9884225. 10298075. 10402275.  9430325.  9312450.
  8473950. 10582900.  9385225. 10229875.  8876800. 11377775.  9003350.
  8840625.]",9789588.333333334,"[-7545325. -8160650. -7364225. -7778075. -7882275. -6910325. -6792450.
 -5953950. -8062900. -6865225. -7709875. -6356800. -8857775. -6483350.
 -6320625.]",-7269588.333333333,794207.5173229112,1.0
4000,50000,80,2,4,1,575.0,2520000.0,"[4629750. 3226375. 4252275. 4124075. 5117650. 5397025. 4354425. 3520025.
 5217175. 5876900. 5429150. 3924600. 3991225. 4720675. 4479175.]",4550700.0,"[-2109750.  -706375. -1732275. -1604075. -2597650. -2877025. -1834425.
 -1000025. -2697175. -3356900. -2909150. -1404600. -1471225. -2200675.
 -1959175.]",-2030700.0,724953.1340599428,1.0,"[6057475. 6709050. 6543575. 7166050. 7351525. 6316575. 6777325. 7063150.
 8233275. 7098625. 7663775. 7336750. 6830925. 6661850. 8644125.]",7096936.666666667,"[-3537475. -4189050. -4023575. -4646050. -4831525. -3796575. -4257325.
 -4543150. -5713275. -4578625. -5143775. -4816750. -4310925. -4141850.
 -6124125.]",-4576936.666666667,665478.9382383855,1.0,"[ 9782650.  9947150.  8163025.  9660800.  9580250.  9984825. 11083275.
  9536000.  8461225. 10179550. 11194700.  6483050.  8652375. 10726925.
  9468725.]",9526968.333333334,"[-7262650. -7427150. -5643025. -7140800. -7060250. -7464825. -8563275.
 -7016000. -5941225. -7659550. -8674700. -3963050. -6132375. -8206925.
 -6948725.]",-7006968.333333333,1171081.0662754688,1.0
4000,50000,80,2,4,2,575.0,2520000.0,"[5737450. 5358050. 4633100. 5290300. 6667950. 5505350. 6125650. 5186000.
 4733200. 3691350. 5542250. 5579750. 5342250. 5018000. 6240600.]",5376750.0,"[-3217450. -2838050. -2113100. -2770300. -4147950. -2985350. -3605650.
 -2666000. -2213200. -1171350. -3022250. -3059750. -2822250. -2498000.
 -3720600.]",-2856750.0,691441.6304601085,1.0,"[8664500. 7142400. 8072900. 6603550. 8028050. 6915950. 6100300. 8202800.
 7313700. 6815700. 6600900. 8300500. 6003750. 7469800. 7667150.]",7326796.666666667,"[-6144500. -4622400. -5552900. -4083550. -5508050. -4395950. -3580300.
 -5682800. -4793700. -4295700. -4080900. -5780500. -3483750. -4949800.
 -5147150.]",-4806796.666666667,794086.2128817557,1.0,"[10093600.  8743350.  9083000.  7952350.  9658100.  8872350.  8384900.
 10246300. 10393500.  8207250. 10462800.  9880000. 11466700.  8924400.
  8501100.]",9391313.333333334,"[-7573600. -6223350. -6563000. -5432350. -7138100. -6352350. -5864900.
 -7726300. -7873500. -5687250. -7942800. -7360000. -8946700. -6404400.
 -5981100.]",-6871313.333333333,975503.4179790908,1.0
4000,50000,100,1,2,1,460.0,2520000.0,"[2438520. 3643120. 4422660. 3694000. 3700620. 4250480. 4259960. 3171460.
 4017320. 2207700. 3846120. 3784520. 3538300. 3951080. 4225320.]",3676745.3333333335,"[   81480. -1123120. -1902660. -1174000. -1180620. -1730480. -1739960.
  -651460. -1497320.   312300. -1326120. -1264520. -1018300. -1431080.
 -1705320.]",-1156745.3333333333,617843.6895943468,0.8666666666666667,"[5205760. 4996380. 5977380. 4069320. 4867120. 6022000. 7021860. 5536260.
 5437460. 5836120. 4903000. 4585300. 6260780. 4546280. 5359400.]",5374961.333333333,"[-2685760. -2476380. -3457380. -1549320. -2347120. -3502000. -4501860.
 -3016260. -2917460. -3316120. -2383000. -2065300. -3740780. -2026280.
 -2839400.]",-2854961.3333333335,738869.872655681,1.0,"[5976540. 6705100. 7215040. 7063200. 7082800. 7823280. 6638220. 6809940.
 7787900. 8125020. 7926080. 7687160. 7184680. 7171020. 8287260.]",7298882.666666667,"[-3456540. -4185100. -4695040. -4543200. -4562800. -5303280. -4118220.
 -4289940. -5267900. -5605020. -5406080. -5167160. -4664680. -4651020.
 -5767260.]",-4778882.666666667,612809.1470103523,1.0
4000,50000,100,1,2,2,460.0,2520000.0,"[3904040. 2855040. 3964200. 3668640. 3903120. 4649000. 3603960. 3473320.
 5215040. 4683040. 3565240. 3271040. 4737960. 3852440. 3107280.]",3896890.6666666665,"[-1384040.  -335040. -1444200. -1148640. -1383120. -2129000. -1083960.
  -953320. -2695040. -2163040. -1045240.  -751040. -2217960. -1332440.
  -587280.]",-1376890.6666666667,640996.5537033374,1.0,"[5533080. 5194360. 5114600. 5677320. 6261560. 6235080. 5786600. 6802400.
 6630000. 5203000. 4841280. 5311080. 4291720. 4245520. 4573960.]",5446770.666666667,"[-3013080. -2674360. -2594600. -3157320. -3741560. -3715080. -3266600.
 -4282400. -4110000. -2683000. -2321280. -2791080. -1771720. -1725520.
 -2053960.]",-2926770.6666666665,768401.3397825096,1.0,"[7917000. 6809200. 6970760. 7413800. 8076520. 7989400. 8938960. 5816160.
 7159800. 7160080. 7477640. 7115560. 7635880. 9284480. 7644600.]",7560656.0,"[-5397000. -4289200. -4450760. -4893800. -5556520. -5469400. -6418960.
 -3296160. -4639800. -4640080. -4957640. -4595560. -5115880. -6764480.
 -5124600.]",-5040656.0,815048.4498711309,1.0
4000,50000,100,1,3,1,460.0,2520000.0,"[3950860. 3684220. 3769720. 3720500. 3787800. 3724320. 4292540. 3222020.
 4395620. 5270140. 4374600. 3671700. 4795060. 3089500. 3714660.]",3964217.3333333335,"[-1430860. -1164220. -1249720. -1200500. -1267800. -1204320. -1772540.
  -702020. -1875620. -2750140. -1854600. -1151700. -2275060.  -569500.
 -1194660.]",-1444217.3333333333,552953.4124736208,1.0,"[5197140. 6106760. 5343340. 5001800. 4702120. 5597340. 6686160. 5599860.
 4757600. 6656720. 6200920. 5625480. 5390660. 5568680. 6049680.]",5632284.0,"[-2677140. -3586760. -2823340. -2481800. -2182120. -3077340. -4166160.
 -3079860. -2237600. -4136720. -3680920. -3105480. -2870660. -3048680.
 -3529680.]",-3112284.0,591505.9894743247,1.0,"[7685760. 7413220. 7794360. 8057200. 7042520. 7323160. 7136180. 8048320.
 7222380. 6881800. 7276660. 8962020. 8354300. 7121600. 7709460.]",7601929.333333333,"[-5165760. -4893220. -5274360. -5537200. -4522520. -4803160. -4616180.
 -5528320. -4702380. -4361800. -4756660. -6442020. -5834300. -4601600.
 -5189460.]",-5081929.333333333,548963.2284888386,1.0
4000,50000,100,1,3,2,460.0,2520000.0,"[4102620. 4005020. 4101060. 3397020. 3722400. 3568140. 3794640. 5008580.
 3327580. 3534660. 3852680. 3743580. 4020200. 3299420. 3574220.]",3803454.6666666665,"[-1582620. -1485020. -1581060.  -877020. -1202400. -1048140. -1274640.
 -2488580.  -807580. -1014660. -1332680. -1223580. -1500200.  -779420.
 -1054220.]",-1283454.6666666667,412837.94796290493,1.0,"[5688080. 5853940. 7568520. 5883940. 6380800. 5985500. 5695620. 5915500.
 6619600. 6859880. 5763700. 6633300. 5479800. 5792500. 5550100.]",6111385.333333333,"[-3168080. -3333940. -5048520. -3363940. -3860800. -3465500. -3175620.
 -3395500. -4099600. -4339880. -3243700. -4113300. -2959800. -3272500.
 -3030100.]",-3591385.3333333335,562585.5262727219,1.0,"[8223740. 7181640. 7327620. 7157900. 7921080. 9867380. 8672200. 7179980.
 7388140. 7489080. 6621220. 8604940. 9473740. 8061380. 6758100.]",7861876.0,"[-5703740. -4661640. -4807620. -4637900. -5401080. -7347380. -6152200.
 -4659980. -4868140. -4969080. -4101220. -6084940. -6953740. -5541380.
 -4238100.]",-5341876.0,924944.6733781792,1.0
4000,50000,100,1,4,1,460.0,2520000.0,"[4246540. 4035640. 3537480. 3903020. 4386560. 3022060. 3506240. 4039320.
 3933660. 3724640. 3980260. 4099760. 3042860. 3679200. 3538720.]",3778397.3333333335,"[-1726540. -1515640. -1017480. -1383020. -1866560.  -502060.  -986240.
 -1519320. -1413660. -1204640. -1460260. -1579760.  -522860. -1159200.
 -1018720.]",-1258397.3333333333,384905.261892961,1.0,"[5677820. 5613600. 6624460. 5651180. 6024040. 6010840. 5854720. 5928500.
 5811300. 4824780. 4672240. 4282780. 5460100. 5500900. 6217600.]",5610324.0,"[-3157820. -3093600. -4104460. -3131180. -3504040. -3490840. -3334720.
 -3408500. -3291300. -2304780. -2152240. -1762780. -2940100. -2980900.
 -3697600.]",-3090324.0,590503.5840568624,1.0,"[7800160. 9326200. 7715660. 7327160. 8040640. 6832320. 8343580. 8237000.
 7469620. 8485900. 7828540. 7535480. 7786040. 7221180. 6943540.]",7792868.0,"[-5280160. -6806200. -5195660. -4807160. -5520640. -4312320. -5823580.
 -5717000. -4949620. -5965900. -5308540. -5015480. -5266040. -4701180.
 -4423540.]",-5272868.0,619630.0571491562,1.0
4000,50000,100,1,4,2,460.0,2520000.0,"[3624480. 4113440. 3459920. 3749880. 3550440. 3411520. 4055840. 3967720.
 3859720. 3976920. 3493400. 4502280. 3895680. 3106560. 3796520.]",3770954.6666666665,"[-1104480. -1593440.  -939920. -1229880. -1030440.  -891520. -1535840.
 -1447720. -1339720. -1456920.  -973400. -1982280. -1375680.  -586560.
 -1276520.]",-1250954.6666666667,332007.8906264461,1.0,"[6223920. 6692800. 5858160. 6088960. 6764200. 7797920. 5357240. 6854720.
 7072920. 5874720. 7302080. 6022360. 5775640. 5370120. 5760080.]",6321056.0,"[-3703920. -4172800. -3338160. -3568960. -4244200. -5277920. -2837240.
 -4334720. -4552920. -3354720. -4782080. -3502360. -3255640. -2850120.
 -3240080.]",-3801056.0,699504.9363733373,1.0,"[6872360. 6402640. 9372360. 8400080. 7510320. 8386920. 8692080. 8288040.
 7632040. 8900800. 8148120. 6167320. 7699080. 8133120. 8406800.]",7934138.666666667,"[-4352360. -3882640. -6852360. -5880080. -4990320. -5866920. -6172080.
 -5768040. -5112040. -6380800. -5628120. -3647320. -5179080. -5613120.
 -5886800.]",-5414138.666666667,870026.3322748084,1.0
4000,50000,100,2,2,1,460.0,2520000.0,"[2901180. 3848000. 3310380. 2937000. 4134060. 2807800. 4217000. 3544600.
 3094920. 3989080. 3512540. 3757340. 4380160. 3054620. 3101820.]",3506033.3333333335,"[ -381180. -1328000.  -790380.  -417000. -1614060.  -287800. -1697000.
 -1024600.  -574920. -1469080.  -992540. -1237340. -1860160.  -534620.
  -581820.]",-986033.3333333334,505343.55746912974,1.0,"[5777020. 5754980. 5638800. 5716760. 5278020. 5428080. 5476040. 6106780.
 5459120. 5237360. 4823060. 5826740. 6714920. 4781760. 6482680.]",5633474.666666667,"[-3257020. -3234980. -3118800. -3196760. -2758020. -2908080. -2956040.
 -3586780. -2939120. -2717360. -2303060. -3306740. -4194920. -2261760.
 -3962680.]",-3113474.6666666665,513627.2057418904,1.0,"[8809440. 7378300. 7040760. 6495820. 6984080. 8806860. 7327880. 5788180.
 8148260. 6450980. 6672180. 7677140. 7209620. 6423360. 7095780.]",7220576.0,"[-6289440. -4858300. -4520760. -3975820. -4464080. -6286860. -4807880.
 -3268180. -5628260. -3930980. -4152180. -5157140. -4689620. -3903360.
 -4575780.]",-4700576.0,830894.3916912667,1.0
4000,50000,100,2,2,2,460.0,2520000.0,"[3444800. 3357320. 3672680. 3140880. 4552400. 3848120. 3533400. 2850160.
 4474400. 4537880. 3090640. 3958680. 3961080. 4007080. 5181360.]",3840725.3333333335,"[ -924800.  -837320. -1152680.  -620880. -2032400. -1328120. -1013400.
  -330160. -1954400. -2017880.  -570640. -1438680. -1441080. -1487080.
 -2661360.]",-1320725.3333333333,621516.1202722116,1.0,"[5578240. 5246160. 5499880. 5924320. 4880560. 5109640. 6708560. 6708840.
 6217880. 5944480. 4958200. 5724600. 6260920. 6226520. 5186640.]",5745029.333333333,"[-3058240. -2726160. -2979880. -3404320. -2360560. -2589640. -4188560.
 -4188840. -3697880. -3424480. -2438200. -3204600. -3740920. -3706520.
 -2666640.]",-3225029.3333333335,581374.4049344526,1.0,"[7947920. 6905440. 7862640. 9605440. 6546320. 8894720. 7880680. 7812040.
 8264560. 6071600. 8347720. 8751840. 7811680. 6994400. 8112320.]",7853954.666666667,"[-5427920. -4385440. -5342640. -7085440. -4026320. -6374720. -5360680.
 -5292040. -5744560. -3551600. -5827720. -6231840. -5291680. -4474400.
 -5592320.]",-5333954.666666667,893480.797763195,1.0
4000,50000,100,2,3,1,460.0,2520000.0,"[3683260. 3263620. 3416360. 4721580. 3440620. 3918260. 4229800. 3212720.
 3488460. 3989000. 5022300. 3609380. 5031780. 3516320. 3169640.]",3847540.0,"[-1163260.  -743620.  -896360. -2201580.  -920620. -1398260. -1709800.
  -692720.  -968460. -1469000. -2502300. -1089380. -2511780.  -996320.
  -649640.]",-1327540.0,610733.2773423545,1.0,"[5833140. 5608480. 7617820. 5782960. 6100380. 5646420. 6581760. 5448780.
 5667200. 6195740. 6115300. 5629360. 7240540. 5539860. 5462580.]",6031354.666666667,"[-3313140. -3088480. -5097820. -3262960. -3580380. -3126420. -4061760.
 -2928780. -3147200. -3675740. -3595300. -3109360. -4720540. -3019860.
 -2942580.]",-3511354.6666666665,629679.3447871349,1.0,"[7715820. 8533560. 8055060. 8169540. 7538860. 8583520. 7919360. 7923360.
 8397280. 8211720. 8546140. 7659660. 8621100. 8713460. 6699040.]",8085832.0,"[-5195820. -6013560. -5535060. -5649540. -5018860. -6063520. -5399360.
 -5403360. -5877280. -5691720. -6026140. -5139660. -6101100. -6193460.
 -4179040.]",-5565832.0,520017.9126555802,1.0
4000,50000,100,2,3,2,460.0,2520000.0,"[4085800. 3727040. 4159960. 4879060. 4320940. 3717840. 4368040. 3598900.
 5000220. 4585320. 3927300. 3721880. 4712200. 5446480. 5126240.]",4358481.333333333,"[-1565800. -1207040. -1639960. -2359060. -1800940. -1197840. -1848040.
 -1078900. -2480220. -2065320. -1407300. -1201880. -2192200. -2926480.
 -2606240.]",-1838481.3333333333,561257.2930824349,1.0,"[6764260. 5817460. 7043980. 6639680. 7230460. 5754800. 4976000. 7353620.
 5817900. 7362660. 6614600. 6746600. 5154820. 6949700. 6137780.]",6424288.0,"[-4244260. -3297460. -4523980. -4119680. -4710460. -3234800. -2456000.
 -4833620. -3297900. -4842660. -4094600. -4226600. -2634820. -4429700.
 -3617780.]",-3904288.0,745278.5765622588,1.0,"[8008060. 7837680. 8316520. 7871740. 7921940. 8517320. 9099920. 7815600.
 8028820. 8992100. 8457420. 9157680. 7970140. 8728720. 9242400.]",8397737.333333334,"[-5488060. -5317680. -5796520. -5351740. -5401940. -5997320. -6579920.
 -5295600. -5508820. -6472100. -5937420. -6637680. -5450140. -6208720.
 -6722400.]",-5877737.333333333,509751.27664991893,1.0
4000,50000,100,2,4,1,460.0,2520000.0,"[4239320. 4029720. 4270700. 4534640. 4102900. 3773140. 3409020. 3765640.
 4529760. 3923140. 3671120. 3714540. 4602940. 3959800. 4294660.]",4054736.0,"[-1719320. -1509720. -1750700. -2014640. -1582900. -1253140.  -889020.
 -1245640. -2009760. -1403140. -1151120. -1194540. -2082940. -1439800.
 -1774660.]",-1534736.0,343195.8563230817,1.0,"[6295820. 6396500. 6271440. 5666240. 5775580. 5303760. 6625540. 5882880.
 5960580. 5481320. 5833020. 5950740. 5651720. 6956900. 5815560.]",5991173.333333333,"[-3775820. -3876500. -3751440. -3146240. -3255580. -2783760. -4105540.
 -3362880. -3440580. -2961320. -3313020. -3430740. -3131720. -4436900.
 -3295560.]",-3471173.3333333335,427444.0916060121,1.0,"[8046420. 8112500. 7120340. 7801360. 8425120. 6499620. 8405840. 8461780.
 7830500. 6851280. 7993340. 7362040. 8127500. 8258960. 8604020.]",7860041.333333333,"[-5526420. -5592500. -4600340. -5281360. -5905120. -3979620. -5885840.
 -5941780. -5310500. -4331280. -5473340. -4842040. -5607500. -5738960.
 -6084020.]",-5340041.333333333,608141.4383936977,1.0
4000,50000,100,2,4,2,460.0,2520000.0,"[5124840. 3694360. 4076480. 4369400. 3971080. 3590000. 4353120. 5045720.
 3227920. 4558240. 5162000. 4010240. 5043240. 4849120. 4406640.]",4365493.333333333,"[-2604840. -1174360. -1556480. -1849400. -1451080. -1070000. -1833120.
 -2525720.  -707920. -2038240. -2642000. -1490240. -2523240. -2329120.
 -1886640.]",-1845493.3333333333,584075.622805434,1.0,"[6793760. 7048040. 6879480. 5536960. 6515400. 6483480. 6092480. 6863400.
 6423000. 5788720. 6615480. 6245280. 5910440. 5084680. 6295320.]",6305061.333333333,"[-4273760. -4528040. -4359480. -3016960. -3995400. -3963480. -3572480.
 -4343400. -3903000. -3268720. -4095480. -3725280. -3390440. -2564680.
 -3775320.]",-3785061.3333333335,527218.5859883503,1.0,"[8342000. 8469520. 9543720. 8754400. 7496280. 7959440. 8383200. 7457120.
 6980920. 7946480. 7874120. 9345080. 9265960. 8594880. 7584600.]",8266514.666666667,"[-5822000. -5949520. -7023720. -6234400. -4976280. -5439440. -5863200.
 -4937120. -4460920. -5426480. -5354120. -6825080. -6745960. -6074880.
 -5064600.]",-5746514.666666667,726482.9071434204,1.0
4000,50000,120,1,2,1,383.0,2520000.0,"[3785298. 2516382. 2959255. 3142925. 3093645. 2541744. 2732349. 3074069.
 2471698. 2765670. 2587831. 3527752. 3607246. 3068750. 3258759.]",3008891.533333333,"[-1265298.     3618.  -439255.  -622925.  -573645.   -21744.  -212349.
  -554069.    48302.  -245670.   -67831. -1007752. -1087246.  -548750.
  -738759.]",-488891.5333333333,399184.3231968354,0.8666666666666667,"[3885939. 4765602. 4946206. 4484865. 4833393. 4474821. 5033999. 4114973.
 3831213. 4465076. 4317494. 4968549. 3788317. 5083533. 4385242.]",4491948.133333334,"[-1365939. -2245602. -2426206. -1964865. -2313393. -1954821. -2513999.
 -1594973. -1311213. -1945076. -1797494. -2448549. -1268317. -2563533.
 -1865242.]",-1971948.1333333333,428382.42271578894,1.0,"[7067037. 6060603. 5951022. 6358108. 5200686. 6950691. 5780503. 5638283.
 5786461. 6341256. 5895956. 6811066. 4701639. 4618741. 6926392.]",6005896.266666667,"[-4547037. -3540603. -3431022. -3838108. -2680686. -4430691. -3260503.
 -3118283. -3266461. -3821256. -3375956. -4291066. -2181639. -2098741.
 -4406392.]",-3485896.2666666666,742815.4265274308,1.0
4000,50000,120,1,2,2,383.0,2520000.0,"[3551066. 3822484. 3034786. 3727074. 3725456. 2757666. 4069558. 3373100.
 3181346. 2535698. 2740474. 3769118. 3270542. 2782604. 2728132.]",3271273.6,"[-1031066. -1302484.  -514786. -1207074. -1205456.  -237666. -1549558.
  -853100.  -661346.   -15698.  -220474. -1249118.  -750542.  -262604.
  -208132.]",-751273.6,474415.78876267036,1.0,"[4932664. 3399144. 5247318. 4637586. 4862364. 4824236. 4366086. 5317110.
 4302676. 4258080. 4704228. 3923084. 4556902. 4442002. 5087396.]",4590725.066666666,"[-2412664.  -879144. -2727318. -2117586. -2342364. -2304236. -1846086.
 -2797110. -1782676. -1738080. -2184228. -1403084. -2036902. -1922002.
 -2567396.]",-2070725.0666666667,489810.01955553703,1.0,"[5818324. 6272390. 6336054. 6606108. 6787478. 6424484. 6040718. 7050724.
 6000206. 7160348. 6725260. 7483596. 6505508. 5446818. 5213786.]",6391453.466666667,"[-3298324. -3752390. -3816054. -4086108. -4267478. -3904484. -3520718.
 -4530724. -3480206. -4640348. -4205260. -4963596. -3985508. -2926818.
 -2693786.]",-3871453.466666667,602666.2634745553,1.0
4000,50000,120,1,3,1,383.0,2520000.0,"[3989218. 3276033. 3302034. 2998401. 3088832. 2833926. 3339101. 3982750.
 2871417. 3381145. 3517280. 3758101. 3611369. 2768433. 2704046.]",3294805.7333333334,"[-1469218.  -756033.  -782034.  -478401.  -568832.  -313926.  -819101.
 -1462750.  -351417.  -861145.  -997280. -1238101. -1091369.  -248433.
  -184046.]",-774805.7333333333,406420.21998246544,1.0,"[4721338. 5325071. 4310295. 3839037. 5073909. 4948115. 5118040. 4190715.
 5554572. 4804449. 5119443. 4996246. 3813292. 4645504. 5117954.]",4771865.333333333,"[-2201338. -2805071. -1790295. -1319037. -2553909. -2428115. -2598040.
 -1670715. -3034572. -2284449. -2599443. -2476246. -1293292. -2125504.
 -2597954.]",-2251865.3333333335,504058.73010522185,1.0,"[5736407. 6047573. 5530908. 6204390. 6274606. 6337119. 6889530. 7580630.
 7356405. 6974812. 6222219. 6400398. 6081957. 6376781. 7222144.]",6482391.933333334,"[-3216407. -3527573. -3010908. -3684390. -3754606. -3817119. -4369530.
 -5060630. -4836405. -4454812. -3702219. -3880398. -3561957. -3856781.
 -4702144.]",-3962391.933333333,575259.9122624447,1.0
