piso,tope,max_correccion,divide_en_max,correctores_inicial,agregan,porcen_corregir,pend,limite,FIJO20_costo_bootstrap,FIJO20_media_costo,FIJO20_diferencia_limite_boot,FIJO20_media_boot,FIJO20_std_boot,FIJO20_porcentaje_inferior_0,MITAD_MAS_costo_bootstrap,MITAD_MAS_media_costo,MITAD_MAS_diferencia_limite_boot,MITAD_MAS_media_boot,MITAD_MAS_std_boot,MITAD_MAS_porcentaje_inferior_0,DOBLE_costo_bootstrap,DOBLE_media_costo,DOBLE_diferencia_limite_boot,DOBLE_media_boot,DOBLE_std_boot,DOBLE_porcentaje_inferior_0
6000,40000,80,1,3,1,0.5,425.0,3950000,"[2416650. 2021550. 2751675. 1884275. 2275775. 2339200. 2134525. 1881625.
 2388125. 2474550. 2668975. 2606025. 2070525. 2010550. 2149350. 2146850.
 2500475. 2326025. 2189075. 2101700.]",2266875.0,"[1533350. 1928450. 1198325. 2065725. 1674225. 1610800. 1815475. 2068375.
 1561875. 1475450. 1281025. 1343975. 1879475. 1939450. 1800650. 1803150.
 1449525. 1623975. 1760925. 1848300.]",1683125.0,244304.08971198168,0.0,"[3929650. 3839175. 3933325. 3341875. 3583625. 3726350. 3605400. 3869675.
 3403975. 4144900. 3595250. 3372100. 3535975. 3814375. 3266125. 3715950.
 3747500. 3663675. 3164825. 3679400.]",3646656.25,"[  20350.  110825.   16675.  608125.  366375.  223650.  344600.   80325.
  546025. -194900.  354750.  577900.  414025.  135625.  683875.  234050.
  202500.  286325.  785175.  270600.]",303343.75,242159.65070524754,0.05,"[4642650. 4121275. 4662250. 4512300. 4726050. 4678350. 5181775. 4780125.
 4645250. 5248275. 4404675. 4696575. 4463900. 4778425. 5123775. 4735025.
 4459275. 4688975. 4244300. 4476650.]",4663493.75,"[ -692650.  -171275.  -712250.  -562300.  -776050.  -728350. -1231775.
  -830125.  -695250. -1298275.  -454675.  -746575.  -513900.  -828425.
 -1173775.  -785025.  -509275.  -738975.  -294300.  -526650.]",-713493.75,277222.24577888317,1.0
6000,40000,80,1,3,1,0.35,425.0,3950000,"[1854100. 1898675. 1602200. 1409525. 1570275. 1652775. 1718325. 1752800.
 1752850. 1587375. 1803900. 1737025. 1805550. 1617550. 1711675. 1636300.
 1832700. 1297225. 2155250. 1666425.]",1703125.0,"[2095900. 2051325. 2347800. 2540475. 2379725. 2297225. 2231675. 2197200.
 2197150. 2362625. 2146100. 2212975. 2144450. 2332450. 2238325. 2313700.
 2117300. 2652775. 1794750. 2283575.]",2246875.0,175661.528051819,0.0,"[2429350. 2295325. 2773750. 2676325. 2677650. 2667075. 2797650. 2653325.
 2570025. 2625175. 2541025. 2573475. 2508875. 2247725. 2889975. 2433025.
 2259850. 2732950. 2431425. 2281200.]",2553258.75,"[1520650. 1654675. 1176250. 1273675. 1272350. 1282925. 1152350. 1296675.
 1379975. 1324825. 1408975. 1376525. 1441125. 1702275. 1060025. 1516975.
 1690150. 1217050. 1518575. 1668800.]",1396741.25,184420.1465531559,0.0,"[3376675. 3577525. 3977700. 3275050. 3595050. 3581350. 3685625. 2995250.
 3348200. 3421300. 3761275. 3603625. 3619075. 3839525. 3552350. 3671025.
 3591125. 3759525. 3464325. 3391075.]",3554332.5,"[573325. 372475. -27700. 674950. 354950. 368650. 264375. 954750. 601800.
 528700. 188725. 346375. 330925. 110475. 397650. 278975. 358875. 190475.
 485675. 558925.]",395667.5,212642.92768335843,0.05
6000,40000,80,1,3,2,1.0,425.0,3950000,"[4323575. 4217650. 4295950. 4510750. 4911600. 3774450. 3857950. 5306675.
 4624850. 4783250. 6204900. 4914225. 5849100. 4468700. 4926775. 4537850.
 3718875. 4559100. 4200350. 4868550.]",4642756.25,"[ -373575.  -267650.  -345950.  -560750.  -961600.   175550.    92050.
 -1356675.  -674850.  -833250. -2254900.  -964225. -1899100.  -518700.
  -976775.  -587850.   231125.  -609100.  -250350.  -918550.]",-692756.25,613260.7610080622,0.85,"[6886175. 7305275. 6265550. 6678500. 8092375. 6664675. 6841025. 7168225.
 7006975. 6152425. 6882450. 7484175. 7762200. 8174925. 6017400. 6327400.
 7750400. 6556850. 6467925. 7226875.]",6985590.0,"[-2936175. -3355275. -2315550. -2728500. -4142375. -2714675. -2891025.
 -3218225. -3056975. -2202425. -2932450. -3534175. -3812200. -4224925.
 -2067400. -2377400. -3800400. -2606850. -2517925. -3276875.]",-3035590.0,614170.109904414,1.0,"[10013100.  7749150.  7472075. 10229825. 10703300.  9356675. 10389400.
 10958500.  9064325.  9427325.  9017575.  9164625.  7651400.  9330550.
 11364325.  9832300.  9799050.  9622375.  7852175.  8768675.]",9388336.25,"[-6063100. -3799150. -3522075. -6279825. -6753300. -5406675. -6439400.
 -7008500. -5114325. -5477325. -5067575. -5214625. -3701400. -5380550.
 -7414325. -5882300. -5849050. -5672375. -3902175. -4818675.]",-5438336.25,1073272.1994697745,1.0
6000,40000,80,1,3,2,0.5,425.0,3950000,"[2483675. 1899375. 1863375. 2236150. 2740975. 2427800. 2116750. 2813850.
 2535950. 2979675. 3453175. 2351525. 2790475. 2385725. 2525000. 2108675.
 2217025. 2364700. 2735975. 2807275.]",2491856.25,"[1466325. 2050625. 2086625. 1713850. 1209025. 1522200. 1833250. 1136150.
 1414050.  970325.  496825. 1598475. 1159525. 1564275. 1425000. 1841325.
 1732975. 1585300. 1214025. 1142725.]",1458143.75,374493.56535485026,0.0,"[3392850. 3407600. 3764675. 3165825. 3548700. 3205350. 3792500. 3526600.
 3747350. 3209925. 3803975. 3443400. 3284050. 2866025. 3697100. 3432800.
 4137975. 4401750. 3303075. 3661725.]",3539662.5,"[ 557150.  542400.  185325.  784175.  401300.  744650.  157500.  423400.
  202650.  740075.  146025.  506600.  665950. 1083975.  252900.  517200.
 -187975. -451750.  646925.  288275.]",410337.5,343779.64958494855,0.1,"[5304225. 4985325. 5379125. 5189925. 5056600. 5079025. 5281625. 4760200.
 5228050. 4928350. 4440750. 4399850. 5143600. 5444250. 4905325. 5025250.
 4991900. 5241550. 5015050. 5332475.]",5056622.5,"[-1354225. -1035325. -1429125. -1239925. -1106600. -1129025. -1331625.
  -810200. -1278050.  -978350.  -490750.  -449850. -1193600. -1494250.
  -955325. -1075250. -1041900. -1291550. -1065050. -1382475.]",-1106622.5,272172.5289108914,1.0
6000,40000,80,1,3,2,0.35,425.0,3950000,"[1547300. 1957800. 1806225. 2044925. 1770200. 1887475. 1790275. 1696675.
 1786875. 1683725. 1851575. 1797825. 1890050. 2031225. 2125350. 1899600.
 1868575. 1795175. 1932425. 1739175.]",1845122.5,"[2402700. 1992200. 2143775. 1905075. 2179800. 2062525. 2159725. 2253325.
 2163125. 2266275. 2098425. 2152175. 2059950. 1918775. 1824650. 2050400.
 2081425. 2154825. 2017575. 2210825.]",2104877.5,131727.06510527743,0.0,"[2646000. 2708900. 2590875. 2738100. 2660450. 2691775. 2886000. 2750000.
 2964400. 2662475. 2502675. 2638675. 2530325. 2276275. 2877800. 2627525.
 2794625. 2456050. 2876425. 2801750.]",2684055.0,"[1304000. 1241100. 1359125. 1211900. 1289550. 1258225. 1064000. 1200000.
  985600. 1287525. 1447325. 1311325. 1419675. 1673725. 1072200. 1322475.
 1155375. 1493950. 1073575. 1148250.]",1265945.0,161113.89732887724,0.0,"[3765725. 3491200. 4202050. 3457525. 3399125. 3646100. 3385925. 4002625.
 3830100. 3554425. 4062875. 3544125. 3663425. 4290875. 3673525. 3263100.
 3156025. 3617625. 3523725. 3514900.]",3652250.0,"[ 184275.  458800. -252050.  492475.  550875.  303900.  564075.  -52625.
  119900.  395575. -112875.  405875.  286575. -340875.  276475.  686900.
  793975.  332375.  426275.  435100.]",297750.0,291633.0310724421,0.2
6000,40000,80,2,2,1,1.0,425.0,3950000,"[4791100. 3792700. 4750675. 3920825. 4427550. 4713600. 4018200. 3942125.
 3142500. 4039175. 3730175. 3659100. 4244275. 4888525. 4940850. 3833600.
 4044175. 4347650. 3568000. 4111900.]",4145335.0,"[-841100.  157300. -800675.   29175. -477550. -763600.  -68200.    7875.
  807500.  -89175.  219825.  290900. -294275. -938525. -990850.  116400.
  -94175. -397650.  382000. -161900.]",-195335.0,475484.23096880934,0.6,"[5938125. 6344500. 6486500. 6198050. 6604150. 5530750. 7218175. 5372125.
 6904925. 5275075. 6977175. 6146100. 6915225. 6870925. 7076825. 6076075.
 5644800. 6155125. 5988800. 5995650.]",6285953.75,"[-1988125. -2394500. -2536500. -2248050. -2654150. -1580750. -3268175.
 -1422125. -2954925. -1325075. -3027175. -2196100. -2965225. -2920925.
 -3126825. -2126075. -1694800. -2205125. -2038800. -2045650.]",-2335953.75,568281.5111849826,1.0,"[8352350. 7912725. 7670225. 8337675. 7351925. 8731475. 7922650. 7691200.
 8063475. 8608125. 7598200. 8235700. 8614975. 8628150. 7255625. 6729200.
 7972650. 7978650. 7673300. 8209300.]",7976878.75,"[-4402350. -3962725. -3720225. -4387675. -3401925. -4781475. -3972650.
 -3741200. -4113475. -4658125. -3648200. -4285700. -4664975. -4678150.
 -3305625. -2779200. -4022650. -4028650. -3723300. -4259300.]",-4026878.75,504213.66523001686,1.0
6000,40000,80,2,2,1,0.5,425.0,3950000,"[2464675. 1972725. 2223025. 1902925. 2361675. 2282150. 1880400. 1999125.
 2542225. 2168050. 2368575. 2781275. 2529800. 2183725. 2306900. 2353125.
 2104525. 2068350. 2178675. 2180850.]",2242638.75,"[1485325. 1977275. 1726975. 2047075. 1588325. 1667850. 2069600. 1950875.
 1407775. 1781950. 1581425. 1168725. 1420200. 1766275. 1643100. 1596875.
 1845475. 1881650. 1771325. 1769150.]",1707361.25,224179.0532246211,0.0,"[3576950. 3547375. 3598375. 3728775. 3562925. 2891925. 3464125. 3140100.
 3347800. 3448575. 3318200. 3426375. 4034375. 4111450. 3141275. 3103025.
 3690525. 3267375. 3396350. 3092350.]",3444411.25,"[ 373050.  402625.  351625.  221225.  387075. 1058075.  485875.  809900.
  602200.  501425.  631800.  523625.  -84375. -161450.  808725.  846975.
  259475.  682625.  553650.  857650.]",505588.75,299184.45151726634,0.1,"[4300150. 5178700. 4123675. 4195600. 4916225. 4025250. 4694875. 4333600.
 5173175. 4120225. 4482550. 5524500. 4589425. 4185450. 4394900. 4597825.
 4431175. 4987350. 4725950. 4772900.]",4587675.0,"[ -350150. -1228700.  -173675.  -245600.  -966225.   -75250.  -744875.
  -383600. -1223175.  -170225.  -532550. -1574500.  -639425.  -235450.
  -444900.  -647825.  -481175. -1037350.  -775950.  -822900.]",-637675.0,399251.72995868156,1.0
6000,40000,80,2,2,1,0.35,425.0,3950000,"[1939475. 1818525. 1751800. 1822300. 1766675. 1488800. 1970025. 1593875.
 1713025. 1873025. 1643850. 1822775. 1916425. 1679400. 1822400. 1845350.
 1663675. 1745750. 1620325. 2097575.]",1779752.5,"[2010525. 2131475. 2198200. 2127700. 2183325. 2461200. 1979975. 2356125.
 2236975. 2076975. 2306150. 2127225. 2033575. 2270600. 2127600. 2104650.
 2286325. 2204250. 2329675. 1852425.]",2170247.5,140461.3238359585,0.0,"[2514025. 2489425. 2512850. 2650175. 2684700. 2617825. 2209200. 2762850.
 2457125. 2685550. 2746475. 3133425. 2710575. 2900700. 2476800. 2529100.
 2720125. 2681100. 2759275. 2762425.]",2650186.25,"[1435975. 1460575. 1437150. 1299825. 1265300. 1332175. 1740800. 1187150.
 1492875. 1264450. 1203525.  816575. 1239425. 1049300. 1473200. 1420900.
 1229875. 1268900. 1190725. 1187575.]",1299813.75,186471.68693849343,0.0,"[3668225. 3613950. 3517200. 4032050. 3744300. 3791900. 3474075. 3198150.
 3160175. 3244850. 3512850. 3754925. 3443200. 3500950. 3551725. 3247500.
 3927925. 3066950. 3495575. 3349825.]",3514815.0,"[281775. 336050. 432800. -82050. 205700. 158100. 475925. 751850. 789825.
 705150. 437150. 195075. 506800. 449050. 398275. 702500.  22075. 883050.
 454425. 600175.]",435185.0,251551.06419969685,0.05
6000,40000,80,2,2,2,1.0,425.0,3950000,"[4173100. 3719250. 5280050. 3870950. 4328400. 3867550. 4718700. 4196450.
 4079600. 4672500. 4071100. 4782550. 3938400. 4246700. 4164050. 3674000.
 4328400. 3460250. 4953800. 4778200.]",4265200.0,"[ -223100.   230750. -1330050.    79050.  -378400.    82450.  -768700.
  -246450.  -129600.  -722500.  -121100.  -832550.    11600.  -296700.
  -214050.   276000.  -378400.   489750. -1003800.  -828200.]",-315200.0,459686.8178444973,0.7,"[6609300. 7213350. 7705950. 6007900. 6168750. 7374400. 6729350. 6717550.
 7722100. 7288250. 7298650. 7148750. 6697900. 6698650. 8036450. 6278700.
 5363600. 6472150. 6504350. 6846000.]",6844105.0,"[-2659300. -3263350. -3755950. -2057900. -2218750. -3424400. -2779350.
 -2767550. -3772100. -3338250. -3348650. -3198750. -2747900. -2748650.
 -4086450. -2328700. -1413600. -2522150. -2554350. -2896000.]",-2894105.0,628376.3895747516,1.0,"[ 8505100.  7695600.  9500200. 10410950.  7954800.  9602300. 10275400.
  9537600.  7562900. 10012900.  9221850.  9798400.  8880850.  9437200.
  7021000.  9347750.  9300050.  9572550.  8591250.  8867150.]",9054790.0,"[-4555100. -3745600. -5550200. -6460950. -4004800. -5652300. -6325400.
 -5587600. -3612900. -6062900. -5271850. -5848400. -4930850. -5487200.
 -3071000. -5397750. -5350050. -5622550. -4641250. -4917150.]",-5104790.0,897812.8228645434,1.0
6000,40000,80,2,2,2,0.5,425.0,3950000,"[2168750. 2769700. 1891250. 2136550. 2360500. 2212400. 2611950. 2199550.
 2526950. 2330100. 2309400. 2577850. 2046050. 2613750. 2069300. 2340850.
 1923550. 2480450. 2811450. 2529300.]",2345482.5,"[1781250. 1180300. 2058750. 1813450. 1589500. 1737600. 1338050. 1750450.
 1423050. 1619900. 1640600. 1372150. 1903950. 1336250. 1880700. 1609150.
 2026450. 1469550. 1138550. 1420700.]",1604517.5,259322.14968789302,0.0,"[4209850. 3399300. 3333400. 3761550. 3940650. 3234850. 2978500. 2949600.
 3338000. 3514250. 2838500. 4345400. 3690800. 3286350. 3745200. 3633550.
 3446250. 2959600. 3780250. 3950000.]",3516792.5,"[-259850.  550700.  616600.  188450.    9350.  715150.  971500. 1000400.
  612000.  435750. 1111500. -395400.  259200.  663650.  204800.  316450.
  503750.  990400.  169750.       0.]",433207.5,409794.6090040107,0.1,"[4221600. 5034700. 4944500. 5014500. 4533600. 4860700. 4804500. 4416850.
 4680100. 5297950. 4675500. 4663750. 5094300. 4629000. 4672550. 5061900.
 4569600. 4053400. 4888750. 5226050.]",4767190.0,"[ -271600. -1084700.  -994500. -1064500.  -583600.  -910700.  -854500.
  -466850.  -730100. -1347950.  -725500.  -713750. -1144300.  -679000.
  -722550. -1111900.  -619600.  -103400.  -938750. -1276050.]",-817190.0,312525.42800546647,1.0
6000,40000,80,2,2,2,0.35,425.0,3950000,"[1805000. 1743700. 1936850. 1667000. 1803400. 1813400. 2056150. 1982850.
 1903800. 1771850. 1833150. 1718950. 1861850. 1839850. 1923350. 1917400.
 1820300. 2137200. 1975300. 1633100.]",1857222.5,"[2145000. 2206300. 2013150. 2283000. 2146600. 2136600. 1893850. 1967150.
 2046200. 2178150. 2116850. 2231050. 2088150. 2110150. 2026650. 2032600.
 2129700. 1812800. 1974700. 2316900.]",2092777.5,122415.14048004846,0.0,"[3042050. 2925700. 2539650. 2285950. 3027600. 2820750. 2693800. 2596600.
 2878550. 2959500. 2602550. 2969900. 2772750. 2742350. 2971600. 2549300.
 2715900. 3035250. 2749150. 2893850.]",2788637.5,"[ 907950. 1024300. 1410350. 1664050.  922400. 1129250. 1256200. 1353400.
 1071450.  990500. 1347450.  980100. 1177250. 1207650.  978400. 1400700.
 1234100.  914750. 1200850. 1056150.]",1161362.5,197275.61042549077,0.0,"[3703600. 4055050. 3715300. 3756600. 3890800. 3329750. 3587700. 4108250.
 3661650. 3648700. 3837350. 3652500. 3497400. 3542550. 3879850. 3906100.
 3692750. 3915650. 3614250. 3891100.]",3744345.0,"[ 246400. -105050.  234700.  193400.   59200.  620250.  362300. -158250.
  288350.  301300.  112650.  297500.  452600.  407450.   70150.   43900.
  257250.   34350.  335750.   58900.]",205655.0,186984.5614616351,0.1
6000,40000,80,2,3,1,1.0,425.0,3950000,"[4639975. 5476250. 4818775. 3910950. 4617675. 4214700. 4097400. 4164075.
 4566400. 5102550. 4442700. 3812525. 4170600. 3458200. 4105275. 4900850.
 4132775. 4569275. 3401850. 4290550.]",4344667.5,"[ -689975. -1526250.  -868775.    39050.  -667675.  -264700.  -147400.
  -214075.  -616400. -1152550.  -492700.   137475.  -220600.   491800.
  -155275.  -950850.  -182775.  -619275.   548150.  -340550.]",-394667.5,502595.43093202705,0.8,"[6341875. 5874325. 6390600. 6770150. 6547925. 5304650. 6505175. 7614650.
 5918200. 6028250. 6250150. 6468375. 6021150. 5808250. 7423000. 7263100.
 6691250. 6683875. 5596400. 7297750.]",6439955.0,"[-2391875. -1924325. -2440600. -2820150. -2597925. -1354650. -2555175.
 -3664650. -1968200. -2078250. -2300150. -2518375. -2071150. -1858250.
 -3473000. -3313100. -2741250. -2733875. -1646400. -3347750.]",-2489955.0,607978.5751056529,1.0,"[8563775. 8838900. 7850700. 8902700. 8621950. 7650325. 9038525. 8888575.
 8554850. 7380425. 9109650. 8049100. 8995400. 9643350. 8600750. 9717550.
 8015900. 9511600. 7966825. 9221250.]",8656105.0,"[-4613775. -4888900. -3900700. -4952700. -4671950. -3700325. -5088525.
 -4938575. -4604850. -3430425. -5159650. -4099100. -5045400. -5693350.
 -4650750. -5767550. -4065900. -5561600. -4016825. -5271250.]",-4706105.0,645444.6541241937,1.0
6000,40000,80,2,3,1,0.5,425.0,3950000,"[2397400. 2529975. 2854350. 2922225. 2807650. 2960050. 2830850. 2695100.
 2797775. 2584600. 2714100. 2625725. 2888325. 2684200. 2583525. 3044025.
 2692650. 3118875. 2798150. 2449625.]",2748958.75,"[1552600. 1420025. 1095650. 1027775. 1142350.  989950. 1119150. 1254900.
 1152225. 1365400. 1235900. 1324275. 1061675. 1265800. 1366475.  905975.
 1257350.  831125. 1151850. 1500375.]",1201041.25,185224.70496585357,0.0,"[3934850. 3524400. 4106625. 3873225. 3779550. 4009800. 3950950. 3708825.
 3786350. 4343550. 3854800. 3814175. 4133700. 3566250. 3843175. 4417700.
 4368000. 4152775. 4136875. 4439600.]",3987258.75,"[  15150.  425600. -156625.   76775.  170450.  -59800.    -950.  241175.
  163650. -393550.   95200.  135825. -183700.  383750.  106825. -467700.
 -418000. -202775. -186875. -489600.]",-37258.75,263214.0816278405,0.5,"[5608725. 5387500. 6236575. 5613200. 5159625. 6193500. 5318350. 5524500.
 5265425. 4918400. 5131650. 5427950. 5404625. 5668375. 5502625. 5275575.
 5671550. 5666975. 5555475. 5394375.]",5496248.75,"[-1658725. -1437500. -2286575. -1663200. -1209625. -2243500. -1368350.
 -1574500. -1315425.  -968400. -1181650. -1477950. -1454625. -1718375.
 -1552625. -1325575. -1721550. -1716975. -1605475. -1444375.]",-1546248.75,308501.89297180576,1.0
6000,40000,80,2,3,1,0.35,425.0,3950000,"[2130850. 2282775. 2250150. 2203950. 2137375. 2140400. 2099550. 2438150.
 2329950. 2417975. 2408350. 2308225. 2301575. 2399700. 2393675. 2091850.
 2224775. 2192525. 2323150. 2271575.]",2267326.25,"[1819150. 1667225. 1699850. 1746050. 1812625. 1809600. 1850450. 1511850.
 1620050. 1532025. 1541650. 1641775. 1648425. 1550300. 1556325. 1858150.
 1725225. 1757475. 1626850. 1678425.]",1682673.75,109011.99460237162,0.0,"[3457100. 3448975. 3465650. 3577950. 3489925. 3324525. 3812225. 3437600.
 3281675. 3588000. 3340350. 3514925. 3431975. 3093850. 3459125. 3371825.
 3512825. 3306750. 3305550. 3470050.]",3434542.5,"[492900. 501025. 484350. 372050. 460075. 625475. 137775. 512400. 668325.
 362000. 609650. 435075. 518025. 856150. 490875. 578175. 437175. 643250.
 644450. 479950.]",515457.5,142003.68703399922,0.0,"[4848500. 4696275. 4706425. 4459475. 4686075. 4680200. 4665375. 4666650.
 4560400. 4670725. 4444150. 4625150. 4528050. 4669900. 4468850. 4427950.
 4483950. 4712425. 4478175. 4707025.]",4609286.25,"[-898500. -746275. -756425. -509475. -736075. -730200. -715375. -716650.
 -610400. -720725. -494150. -675150. -578050. -719900. -518850. -477950.
 -533950. -762425. -528175. -757025.]",-659286.25,114822.90371344691,1.0
6000,40000,80,2,3,2,1.0,425.0,3950000,"[4290125. 4042700. 4055750. 4889500. 5105900. 4482725. 4600850. 4917750.
 5152625. 4618200. 5554625. 5188225. 4227025. 4184850. 5007850. 4591400.
 4406025. 4271950. 4258675. 4109950.]",4597835.0,"[ -340125.   -92700.  -105750.  -939500. -1155900.  -532725.  -650850.
  -967750. -1202625.  -668200. -1604625. -1238225.  -277025.  -234850.
 -1057850.  -641400.  -456025.  -321950.  -308675.  -159950.]",-647835.0,430116.1403039881,1.0,"[7152850. 6824700. 7971500. 6885875. 7093050. 6437925. 6854650. 7655250.
 7297125. 7036625. 5317650. 6740875. 7419300. 7210550. 6331875. 7255900.
 6479125. 6099425. 7452425. 6107075.]",6881187.5,"[-3202850. -2874700. -4021500. -2935875. -3143050. -2487925. -2904650.
 -3705250. -3347125. -3086625. -1367650. -2790875. -3469300. -3260550.
 -2381875. -3305900. -2529125. -2149425. -3502425. -2157075.]",-2931187.5,604446.3856755618,1.0,"[ 9167325.  8735675. 10855050.  8783025.  9222875.  8691375. 10297000.
  9164325. 10735950.  9679125.  9599050.  9440000. 10418425.  8964825.
  7510475.  8705800.  9050550.  9089525.  8989775. 10142750.]",9362145.0,"[-5217325. -4785675. -6905050. -4833025. -5272875. -4741375. -6347000.
 -5214325. -6785950. -5729125. -5649050. -5490000. -6468425. -5014825.
 -3560475. -4755800. -5100550. -5139525. -5039775. -6192750.]",-5412145.0,789919.6064948635,1.0
6000,40000,80,2,3,2,0.5,425.0,3950000,"[2742200. 2842900. 2887950. 2941300. 3102750. 3001800. 2916200. 3273475.
 2791000. 2904850. 3020850. 2831750. 3051550. 2886125. 2779275. 2726900.
 2599550. 2557350. 2890725. 3089800.]",2891915.0,"[1207800. 1107100. 1062050. 1008700.  847250.  948200. 1033800.  676525.
 1159000. 1045150.  929150. 1118250.  898450. 1063875. 1170725. 1223100.
 1350450. 1392650. 1059275.  860200.]",1058085.0,167716.46728929156,0.0,"[4127125. 4308750. 4222525. 3929000. 4195325. 4295200. 4487225. 4410200.
 4529725. 3781975. 3791725. 4468000. 4204200. 4208100. 4053850. 4822900.
 4096725. 4007925. 4770325. 4215150.]",4246297.5,"[-177125. -358750. -272525.   21000. -245325. -345200. -537225. -460200.
 -579725.  168025.  158275. -518000. -254200. -258100. -103850. -872900.
 -146725.  -57925. -820325. -265150.]",-296297.5,272806.31990709086,0.85,"[5336400. 5821475. 5559175. 5250600. 5653450. 5656625. 5611500. 5610525.
 5284675. 5273825. 5547950. 5697600. 5532850. 5731275. 5775175. 5674300.
 5687000. 5416300. 5515425. 5008275.]",5532220.0,"[-1386400. -1871475. -1609175. -1300600. -1703450. -1706625. -1661500.
 -1660525. -1334675. -1323825. -1597950. -1747600. -1582850. -1781275.
 -1825175. -1724300. -1737000. -1466300. -1565425. -1058275.]",-1582220.0,203877.045146088,1.0
6000,40000,80,2,3,2,0.35,425.0,3950000,"[2350725. 2390025. 2515850. 2332475. 2491200. 2157375. 2278700. 2215300.
 2181725. 2164175. 2471875. 2210725. 2480150. 2400350. 2332575. 2353650.
 2148350. 2276075. 2429675. 2269775.]",2322537.5,"[1599275. 1559975. 1434150. 1617525. 1458800. 1792625. 1671300. 1734700.
 1768275. 1785825. 1478125. 1739275. 1469850. 1549650. 1617425. 1596350.
 1801650. 1673925. 1520325. 1680225.]",1627462.5,116276.18777613067,0.0,"[3468150. 3376275. 3415050. 3331125. 3678950. 3836475. 3552325. 3698475.
 3425675. 3555725. 3564850. 3166100. 3761600. 3474350. 3759475. 3541250.
 3359700. 3162625. 3710600. 3441600.]",3514018.75,"[481850. 573725. 534950. 618875. 271050. 113525. 397675. 251525. 524325.
 394275. 385150. 783900. 188400. 475650. 190525. 408750. 590300. 787375.
 239400. 508400.]",435981.25,184283.78300785855,0.0,"[4613950. 4309225. 4889925. 4824800. 4433750. 5034725. 4828350. 4414050.
 4647300. 4620725. 4873800. 4952325. 4413750. 4358925. 4411650. 4489125.
 4361500. 4510875. 4983650. 4700950.]",4633667.5,"[ -663950.  -359225.  -939925.  -874800.  -483750. -1084725.  -878350.
  -464050.  -697300.  -670725.  -923800. -1002325.  -463750.  -408925.
  -461650.  -539125.  -411500.  -560875. -1033650.  -750950.]",-683667.5,230711.65541374366,1.0
6000,40000,100,1,2,1,1.0,340.0,3950000,"[3605840. 3128660. 3420560. 3556640. 3037900. 3408540. 3657600. 2945780.
 3841640. 3724240. 2495000. 2767520. 3553940. 2929120. 3220560. 3362440.
 3014780. 3965260. 3617740. 3531720.]",3339274.0,"[ 344160.  821340.  529440.  393360.  912100.  541460.  292400. 1004220.
  108360.  225760. 1455000. 1182480.  396060. 1020880.  729440.  587560.
  935220.  -15260.  332260.  418280.]",610726.0,374299.80214261403,0.05,"[4083080. 5396840. 4074900. 4348680. 4536000. 5178480. 4522040. 5811700.
 5460960. 4253620. 4088740. 5502880. 4295980. 4880920. 4650440. 5026080.
 5928060. 5304840. 4808520. 4992180.]",4857247.0,"[ -133080. -1446840.  -124900.  -398680.  -586000. -1228480.  -572040.
 -1861700. -1510960.  -303620.  -138740. -1552880.  -345980.  -930920.
  -700440. -1076080. -1978060. -1354840.  -858520. -1042180.]",-907247.0,569281.6883151961,1.0,"[6752740. 6999200. 6882720. 6782980. 7183440. 7649500. 6780380. 6582220.
 7035920. 6428200. 6877180. 7039060. 6461180. 6583540. 7347760. 7364640.
 7441800. 5618680. 7157160. 5682480.]",6832539.0,"[-2802740. -3049200. -2932720. -2832980. -3233440. -3699500. -2830380.
 -2632220. -3085920. -2478200. -2927180. -3089060. -2511180. -2633540.
 -3397760. -3414640. -3491800. -1668680. -3207160. -1732480.]",-2882539.0,508218.05577822594,1.0
6000,40000,100,1,2,1,0.5,340.0,3950000,"[1639360. 1736800. 1706560. 1648760. 1987000. 1681400. 2015680. 2172040.
 1660660. 1816680. 1939300. 1997540. 1581800. 1557540. 1984740. 1586780.
 1906320. 1618860. 1680140. 1908700.]",1791333.0,"[2310640. 2213200. 2243440. 2301240. 1963000. 2268600. 1934320. 1777960.
 2289340. 2133320. 2010700. 1952460. 2368200. 2392460. 1965260. 2363220.
 2043680. 2331140. 2269860. 2041300.]",2158667.0,177239.40671024602,0.0,"[2641460. 2562380. 2564180. 2384480. 2971220. 2500960. 2368600. 2362040.
 2736200. 2530760. 2798420. 2890320. 2322720. 2620840. 2529740. 2389140.
 2303100. 2373920. 2296100. 2261080.]",2520383.0,"[1308540. 1387620. 1385820. 1565520.  978780. 1449040. 1581400. 1587960.
 1213800. 1419240. 1151580. 1059680. 1627280. 1329160. 1420260. 1560860.
 1646900. 1576080. 1653900. 1688920.]",1429617.0,200259.13425109978,0.0,"[3196560. 3132420. 3875300. 3689600. 3424200. 3362440. 3085180. 2895920.
 3875080. 3660240. 3645960. 3679960. 3664440. 3473720. 3362580. 3656060.
 3184340. 3009940. 3524480. 3503180.]",3445080.0,"[ 753440.  817580.   74700.  260400.  525800.  587560.  864820. 1054080.
   74920.  289760.  304040.  270040.  285560.  476280.  587420.  293940.
  765660.  940060.  425520.  446820.]",504920.0,277196.05206423847,0.0
