piso,tope,max_correccion,divide_en_max,correctores_inicial,agregan,pend,limite,FIJO20_costo_bootstrap,FIJO20_media_costo,FIJO20_diferencia_limite_boot,FIJO20_media_boot,FIJO20_std_boot,FIJO20_porcentaje_inferior_0,MITAD_MAS_costo_bootstrap,MITAD_MAS_media_costo,MITAD_MAS_diferencia_limite_boot,MITAD_MAS_media_boot,MITAD_MAS_std_boot,MITAD_MAS_porcentaje_inferior_0,DOBLE_costo_bootstrap,DOBLE_media_costo,DOBLE_diferencia_limite_boot,DOBLE_media_boot,DOBLE_std_boot,DOBLE_porcentaje_inferior_0
4000,40000,100,1,2,2,360.0,3950000,"[3189120. 3551280. 3170320. 3530080. 3207280. 3347200. 2951680. 4141200.
 3508560. 4038080. 3882960. 3424160. 3426320. 2748960. 3982560. 2983520.
 3080160. 2975600. 3582880. 3158240.]",3394008.0,"[ 760880.  398720.  779680.  419920.  742720.  602800.  998320. -191200.
  441440.  -88080.   67040.  525840.  523680. 1201040.  -32560.  966480.
  869840.  974400.  367120.  791760.]",555992.0,380201.1121709141,0.15,"[5780480. 5398160. 5469600. 5442240. 5409840. 5765360. 4836320. 4746080.
 5755440. 6120720. 5757200. 4079680. 5117760. 4354400. 5188800. 5165120.
 5826560. 4933680. 5366240. 5454240.]",5298396.0,"[-1830480. -1448160. -1519600. -1492240. -1459840. -1815360.  -886320.
  -796080. -1805440. -2170720. -1807200.  -129680. -1167760.  -404400.
 -1238800. -1215120. -1876560.  -983680. -1416240. -1504240.]",-1348396.0,500833.0349966943,1.0,"[6756960. 6456080. 6656480. 7705280. 7897200. 7388640. 7256000. 6291680.
 7262400. 6616960. 8323600. 6956640. 6884480. 8058160. 7462800. 6971920.
 6111200. 6133280. 6801600. 6622560.]",7030696.0,"[-2806960. -2506080. -2706480. -3755280. -3947200. -3438640. -3306000.
 -2341680. -3312400. -2666960. -4373600. -3006640. -2934480. -4108160.
 -3512800. -3021920. -2161200. -2183280. -2851600. -2672560.]",-3080696.0,612990.3443807252,1.0
4000,40000,100,1,3,1,360.0,3950000,"[3691160. 2920720. 2955000. 2696920. 3183000. 3570800. 3320040. 3347480.
 3280080. 2499880. 3112840. 3805000. 3246920. 3716440. 2656560. 3486560.
 3997080. 3024960. 3080760. 3641200.]",3261670.0,"[ 258840. 1029280.  995000. 1253080.  767000.  379200.  629960.  602520.
  669920. 1450120.  837160.  145000.  703080.  233560. 1293440.  463440.
  -47080.  925040.  869240.  308800.]",688330.0,395071.9569648041,0.05,"[4817840. 5062520. 4915440. 5071520. 6086760. 4681600. 5014320. 4524880.
 5675800. 5229720. 5693880. 4972680. 4614360. 5385760. 4178960. 4754800.
 5174200. 5606320. 4195160. 5036880.]",5034670.0,"[ -867840. -1112520.  -965440. -1121520. -2136760.  -731600. -1064320.
  -574880. -1725800. -1279720. -1743880. -1022680.  -664360. -1435760.
  -228960.  -804800. -1224200. -1656320.  -245160. -1086880.]",-1084670.0,479803.86007200903,1.0,"[6847560. 6621400. 7186040. 6627840. 6986400. 7159320. 7286880. 7057640.
 7672400. 6292400. 6865240. 6806560. 6090840. 6906640. 6509560. 6193600.
 6940560. 6671360. 8088360. 6432160.]",6862138.0,"[-2897560. -2671400. -3236040. -2677840. -3036400. -3209320. -3336880.
 -3107640. -3722400. -2342400. -2915240. -2856560. -2140840. -2956640.
 -2559560. -2243600. -2990560. -2721360. -4138360. -2482160.]",-2912138.0,470306.7001819132,1.0
4000,40000,100,1,3,2,360.0,3950000,"[3609080. 3489120. 3596200. 3238640. 3349760. 3494000. 4554480. 4595040.
 3556080. 3608240. 3039240. 3707240. 3261400. 4260800. 4253960. 3614280.
 3705160. 4321720. 3680360. 3831960.]",3738338.0,"[ 340920.  460880.  353800.  711360.  600240.  456000. -604480. -645040.
  393920.  341760.  910760.  242760.  688600. -310800. -303960.  335720.
  244840. -371720.  269640.  118040.]",211662.0,426294.6052626048,0.25,"[6015480. 4843680. 4375320. 5271600. 4477200. 6721760. 4738240. 4706000.
 5240040. 4582640. 5138280. 6642360. 4583280. 4869120. 5394000. 5682000.
 6085760. 6766520. 5470840. 5476760.]",5354044.0,"[-2065480.  -893680.  -425320. -1321600.  -527200. -2771760.  -788240.
  -756000. -1290040.  -632640. -1188280. -2692360.  -633280.  -919120.
 -1444000. -1732000. -2135760. -2816520. -1520840. -1526760.]",-1404044.0,738691.251974734,1.0,"[7211480. 7020000. 7167400. 7631160. 7215000. 7489440. 6067760. 7719600.
 6465600. 6672520. 7351760. 7342760. 6935320. 6962480. 7684400. 6665120.
 6932000. 6979360. 6792440. 6990680.]",7064814.0,"[-3261480. -3070000. -3217400. -3681160. -3265000. -3539440. -2117760.
 -3769600. -2515600. -2722520. -3401760. -3392760. -2985320. -3012480.
 -3734400. -2715120. -2982000. -3029360. -2842440. -3040680.]",-3114814.0,407956.3563470975,1.0
4000,40000,100,1,4,1,360.0,3950000,"[3749920. 3106360. 4134440. 2757240. 3525080. 3100240. 2879960. 3576680.
 3156120. 3134840. 3108120. 3299040. 2996480. 3251280. 3642200. 2687680.
 3188200. 3460960. 3296240. 2270720.]",3216090.0,"[ 200080.  843640. -184440. 1192760.  424920.  849760. 1070040.  373320.
  793880.  815160.  841880.  650960.  953520.  698720.  307800. 1262320.
  761800.  489040.  653760. 1679280.]",733910.0,400169.17160121165,0.05,"[4858280. 5986520. 4806040. 5131440. 5100760. 5104000. 3894280. 4793480.
 4318080. 4280560. 5693600. 4675200. 5004880. 4849160. 4866480. 5118080.
 5673480. 4729160. 4642880. 4320600.]",4892348.0,"[ -908280. -2036520.  -856040. -1181440. -1150760. -1154000.    55720.
  -843480.  -368080.  -330560. -1743600.  -725200. -1054880.  -899160.
  -916480. -1168080. -1723480.  -779160.  -692880.  -370600.]",-942348.0,492058.9616865036,0.95,"[7330200. 6730520. 6542400. 6808800. 6955640. 6903480. 5845520. 7337360.
 6281040. 6990320. 7332000. 7100920. 7452000. 6514640. 5219560. 6347080.
 7125600. 7762920. 6348680. 6867160.]",6789792.0,"[-3380200. -2780520. -2592400. -2858800. -3005640. -2953480. -1895520.
 -3387360. -2331040. -3040320. -3382000. -3150920. -3502000. -2564640.
 -1269560. -2397080. -3175600. -3812920. -2398680. -2917160.]",-2839792.0,579440.2635095356,1.0
4000,40000,100,1,4,2,360.0,3950000,"[3678240. 3729200. 4391440. 3565440. 4260000. 3462880. 3188880. 3742080.
 3129280. 4250080. 3919040. 3436400. 4083360. 3582800. 3924560. 3751600.
 3944080. 3119840. 3588560. 3465200.]",3710648.0,"[ 271760.  220800. -441440.  384560. -310000.  487120.  761120.  207920.
  820720. -300080.   30960.  513600. -133360.  367200.   25440.  198400.
    5920.  830160.  361440.  484800.]",239352.0,357167.21273935545,0.2,"[5702400. 6148880. 5273840. 5087040. 4954560. 6410560. 5411040. 5087840.
 5744880. 4964560. 5876320. 5567520. 6283920. 5364000. 5719040. 5737920.
 5336000. 4555520. 5310080. 5505520.]",5502072.0,"[-1752400. -2198880. -1323840. -1137040. -1004560. -2460560. -1461040.
 -1137840. -1794880. -1014560. -1926320. -1617520. -2333920. -1414000.
 -1769040. -1787920. -1386000.  -605520. -1360080. -1555520.]",-1552072.0,456810.1889581711,1.0,"[6632800. 7823360. 6422000. 7371920. 7200160. 7067360. 7309680. 6130320.
 7612160. 7629280. 6881120. 6302160. 6510880. 7037840. 6953600. 7158400.
 6717840. 6975200. 8194080. 8065760.]",7099796.0,"[-2682800. -3873360. -2472000. -3421920. -3250160. -3117360. -3359680.
 -2180320. -3662160. -3679280. -2931120. -2352160. -2560880. -3087840.
 -3003600. -3208400. -2767840. -3025200. -4244080. -4115760.]",-3149796.0,555179.6275657096,1.0
4000,40000,100,2,2,1,360.0,3950000,"[3255440. 3499120. 4025280. 3219800. 3730440. 3223080. 2517880. 3475560.
 4117040. 3244760. 3467720. 3368280. 3467320. 3588120. 3509480. 2913840.
 3245680. 3557200. 3377680. 3375120.]",3408942.0,"[ 694560.  450880.  -75280.  730200.  219560.  726920. 1432120.  474440.
 -167040.  705240.  482280.  581720.  482680.  361880.  440520. 1036160.
  704320.  392800.  572320.  574880.]",541058.0,336054.072666885,0.1,"[4349400. 5419880. 4073680. 5142160. 5905320. 4271200. 4159240. 5113680.
 3950480. 4786760. 4115800. 4227200. 5560560. 5343240. 5394400. 4343600.
 5013520. 4861400. 5256720. 4329120.]",4780868.0,"[-3.99400e+05 -1.46988e+06 -1.23680e+05 -1.19216e+06 -1.95532e+06
 -3.21200e+05 -2.09240e+05 -1.16368e+06 -4.80000e+02 -8.36760e+05
 -1.65800e+05 -2.77200e+05 -1.61056e+06 -1.39324e+06 -1.44440e+06
 -3.93600e+05 -1.06352e+06 -9.11400e+05 -1.30672e+06 -3.79120e+05]",-830868.0,577401.9310116654,1.0,"[6608240. 6982320. 6579280. 6377520. 6915880. 7063760. 6740560. 5730000.
 6261120. 7257560. 6802520. 6109400. 6507040. 6684040. 5938680. 6461680.
 6574760. 5951000. 6148760. 6419800.]",6505696.0,"[-2658240. -3032320. -2629280. -2427520. -2965880. -3113760. -2790560.
 -1780000. -2311120. -3307560. -2852520. -2159400. -2557040. -2734040.
 -1988680. -2511680. -2624760. -2001000. -2198760. -2469800.]",-2555696.0,391717.0463280862,1.0
4000,40000,100,2,2,2,360.0,3950000,"[3344800. 3406800. 3941440. 3103680. 3815920. 3740640. 4053120. 3610960.
 3706960. 2941520. 3460160. 3614560. 3339760. 3683760. 3787040. 3675120.
 3377920. 3581280. 3208400. 4301280.]",3584756.0,"[ 605200.  543200.    8560.  846320.  134080.  209360. -103120.  339040.
  243040. 1008480.  489840.  335440.  610240.  266240.  162960.  274880.
  572080.  368720.  741600. -351280.]",365244.0,316823.66727250663,0.1,"[4301520. 4652720. 4698400. 6014880. 5124560. 5028720. 4616160. 4631920.
 4767040. 5287680. 5874800. 6057840. 4946240. 5039280. 5632400. 5004880.
 6550640. 4687440. 5320800. 6305600.]",5227176.0,"[ -351520.  -702720.  -748400. -2064880. -1174560. -1078720.  -666160.
  -681920.  -817040. -1337680. -1924800. -2107840.  -996240. -1089280.
 -1682400. -1054880. -2600640.  -737440. -1370800. -2355600.]",-1277176.0,621763.5600001017,1.0,"[5784960. 6704080. 7371280. 6567520. 7296080. 6793280. 7070480. 7319120.
 7202960. 6641840. 6965120. 6341200. 7999440. 7299200. 7719760. 7516880.
 7224800. 6579840. 6470320. 7268560.]",7006836.0,"[-1834960. -2754080. -3421280. -2617520. -3346080. -2843280. -3120480.
 -3369120. -3252960. -2691840. -3015120. -2391200. -4049440. -3349200.
 -3769760. -3566880. -3274800. -2629840. -2520320. -3318560.]",-3056836.0,509073.96993364336,1.0
4000,40000,100,2,3,1,360.0,3950000,"[3240840. 3949040. 3644960. 3437080. 3445360. 3700520. 3754240. 4078000.
 2966880. 3985160. 3518120. 3047200. 3392280. 3357320. 3931720. 3293600.
 3594240. 3252480. 4162880. 3945760.]",3584884.0,"[ 7.0916e+05  9.6000e+02  3.0504e+05  5.1292e+05  5.0464e+05  2.4948e+05
  1.9576e+05 -1.2800e+05  9.8312e+05 -3.5160e+04  4.3188e+05  9.0280e+05
  5.5772e+05  5.9268e+05  1.8280e+04  6.5640e+05  3.5576e+05  6.9752e+05
 -2.1288e+05  4.2400e+03]",365116.0,338063.59588692774,0.15,"[5397000. 4796120. 5082400. 4948080. 5107800. 5897920. 4854800. 5131040.
 5549960. 5579920. 5307480. 5237480. 5805520. 6810560. 4904960. 6501400.
 4707680. 5406440. 5084960. 4694480.]",5340300.0,"[-1447000.  -846120. -1132400.  -998080. -1157800. -1947920.  -904800.
 -1181040. -1599960. -1629920. -1357480. -1287480. -1855520. -2860560.
  -954960. -2551400.  -757680. -1456440. -1134960.  -744480.]",-1390300.0,551355.1020531142,1.0,"[7268000. 7702120. 7823320. 6846680. 6318880. 7139400. 7218840. 7317960.
 6707520. 7907760. 5841000. 6711880. 7282520. 6610360. 6521520. 6306480.
 6933880. 6711720. 6698000. 8198080.]",7003296.0,"[-3318000. -3752120. -3873320. -2896680. -2368880. -3189400. -3268840.
 -3367960. -2757520. -3957760. -1891000. -2761880. -3332520. -2660360.
 -2571520. -2356480. -2983880. -2761720. -2748000. -4248080.]",-3053296.0,582656.938982108,1.0
4000,40000,100,2,3,2,360.0,3950000,"[3544560. 3367160. 3957600. 3431160. 3497080. 3582800. 3739920. 3876880.
 3931520. 3615560. 3337040. 3388480. 3965680. 3787880. 3197520. 3215880.
 3826880. 3001000. 3994600. 4129920.]",3619456.0,"[ 405440.  582840.   -7600.  518840.  452920.  367200.  210080.   73120.
   18480.  334440.  612960.  561520.  -15680.  162120.  752480.  734120.
  123120.  949000.  -44600. -179920.]",330544.0,305174.1987521226,0.2,"[5398560. 5093040. 6523000. 5665080. 6096400. 5584600. 5558440. 6225240.
 5880920. 6586160. 4980040. 5305160. 5093960. 5182600. 6153360. 4932000.
 4686560. 5567840. 5657440. 5598920.]",5588466.0,"[-1448560. -1143040. -2573000. -1715080. -2146400. -1634600. -1608440.
 -2275240. -1930920. -2636160. -1030040. -1355160. -1143960. -1232600.
 -2203360.  -982000.  -736560. -1617840. -1707440. -1648920.]",-1638466.0,516456.15686522704,1.0,"[7393080. 8407800. 7399400. 6941000. 7872800. 6537000. 7086680. 7882640.
 6255960. 7490440. 7748960. 6253440. 7605640. 8008640. 7558480. 7680160.
 6462000. 7158760. 6556080. 6427360.]",7236316.0,"[-3443080. -4457800. -3449400. -2991000. -3922800. -2587000. -3136680.
 -3932640. -2305960. -3540440. -3798960. -2303440. -3655640. -4058640.
 -3608480. -3730160. -2512000. -3208760. -2606080. -2477360.]",-3286316.0,626735.4617571915,1.0
4000,40000,100,2,4,1,360.0,3950000,"[3718920. 3447920. 3699040. 3493720. 3053640. 3145160. 3180440. 4750240.
 3257680. 3945640. 3972840. 4038160. 3885440. 3007480. 3648320. 3579000.
 3241080. 3786640. 3645440. 3347720.]",3592226.0,"[ 231080.  502080.  250960.  456280.  896360.  804840.  769560. -800240.
  692320.    4360.  -22840.  -88160.   64560.  942520.  301680.  371000.
  708920.  163360.  304560.  602280.]",357774.0,405831.30333181546,0.15,"[5988320. 4987560. 5224680. 5543520. 5349280. 4864520. 5404800. 5062400.
 4591400. 5865320. 5059880. 4768080. 5289880. 5555200. 4650480. 4822440.
 5649160. 4954680. 4704560. 5382520.]",5185934.0,"[-2038320. -1037560. -1274680. -1593520. -1399280.  -914520. -1454800.
 -1112400.  -641400. -1915320. -1109880.  -818080. -1339880. -1605200.
  -700480.  -872440. -1699160. -1004680.  -754560. -1432520.]",-1235934.0,394692.8377916174,1.0,"[7879880. 7640480. 7368280. 7103640. 7579320. 7486880. 6391000. 7912080.
 6371880. 6069000. 6862400. 6447640. 6658520. 7466120. 7678160. 7118720.
 7010400. 6579600. 8110880. 7310560.]",7152272.0,"[-3929880. -3690480. -3418280. -3153640. -3629320. -3536880. -2441000.
 -3962080. -2421880. -2119000. -2912400. -2497640. -2708520. -3516120.
 -3728160. -3168720. -3060400. -2629600. -4160880. -3360560.]",-3202272.0,571971.3050984289,1.0
4000,40000,100,2,4,2,360.0,3950000,"[3890560. 3260400. 3431120. 3063280. 4177840. 3511920. 3638080. 3115840.
 3512080. 3652560. 3731200. 3136160. 3609360. 3292080. 4023360. 3769200.
 3898640. 3499600. 3829440. 3995200.]",3601896.0,"[  59440.  689600.  518880.  886720. -227840.  438080.  311920.  834160.
  437920.  297440.  218800.  813840.  340640.  657920.  -73360.  180800.
   51360.  450400.  120560.  -45200.]",348104.0,312049.53360644524,0.15,"[4967120. 5645200. 5934800. 5830000. 4469360. 5829840. 5358640. 6109680.
 5345120. 6104160. 5831120. 5158240. 5461360. 5866480. 4805040. 5179840.
 4582560. 5834880. 5562320. 6402560.]",5513916.0,"[-1017120. -1695200. -1984800. -1880000.  -519360. -1879840. -1408640.
 -2159680. -1395120. -2154160. -1881120. -1208240. -1511360. -1916480.
  -855040. -1229840.  -632560. -1884880. -1612320. -2452560.]",-1563916.0,513365.2064407949,1.0,"[7641280. 6430480. 7365200. 7217280. 7952400. 7166720. 7144720. 6944160.
 6864320. 6132960. 8601440. 7103120. 7613760. 7582000. 7392560. 6245440.
 6634400. 8496720. 7672000. 7896880.]",7304892.0,"[-3691280. -2480480. -3415200. -3267280. -4002400. -3216720. -3194720.
 -2994160. -2914320. -2182960. -4651440. -3153120. -3663760. -3632000.
 -3442560. -2295440. -2684400. -4546720. -3722000. -3946880.]",-3354892.0,649231.3896416285,1.0
4000,40000,120,1,2,1,300.0,3950000,"[3208400. 3074700. 3049600. 3234100. 2796700. 3145500. 3321900. 3267400.
 3579300. 2717800. 2632400. 3019500. 2910900. 2985700. 2605200. 3192800.
 2844600. 2830800. 2675500. 2955900.]",3002435.0,"[ 741600.  875300.  900400.  715900. 1153300.  804500.  628100.  682600.
  370700. 1232200. 1317600.  930500. 1039100.  964300. 1344800.  757200.
 1105400. 1119200. 1274500.  994100.]",947565.0,250571.23991990782,0.0,"[4540200. 4492800. 4320100. 4368600. 4255100. 4277800. 4047000. 4298800.
 4439000. 4262500. 4161300. 3960800. 4330500. 3586800. 3547400. 4651200.
 4747000. 4083000. 4729200. 4133300.]",4261620.0,"[-590200. -542800. -370100. -418600. -305100. -327800.  -97000. -348800.
 -489000. -312500. -211300.  -10800. -380500.  363200.  402600. -701200.
 -797000. -133000. -779200. -183300.]",-311620.0,312273.15382530086,0.9,"[6409300. 5511000. 5229800. 5907700. 5325200. 4898200. 6059500. 5407500.
 5380900. 5174100. 5112100. 6685200. 5739300. 5185300. 5900600. 5584600.
 5260300. 5940800. 5724700. 6152000.]",5629405.0,"[-2459300. -1561000. -1279800. -1957700. -1375200.  -948200. -2109500.
 -1457500. -1430900. -1224100. -1162100. -2735200. -1789300. -1235300.
 -1950600. -1634600. -1310300. -1990800. -1774700. -2202000.]",-1679405.0,456751.0541586084,1.0
4000,40000,120,1,2,2,300.0,3950000,"[2636400. 2496400. 3703600. 2856400. 2941800. 3094000. 3335000. 3123800.
 2505600. 3254400. 3468000. 3212400. 3020800. 2508800. 3828200. 2643000.
 2409400. 2706000. 2744000. 2811400.]",2964970.0,"[1313600. 1453600.  246400. 1093600. 1008200.  856000.  615000.  826200.
 1444400.  695600.  482000.  737600.  929200. 1441200.  121800. 1307000.
 1540600. 1244000. 1206000. 1138600.]",985030.0,398838.16404652153,0.0,"[5017600. 4729800. 3861600. 4615000. 4189800. 4109800. 3942400. 4723200.
 5159800. 3594600. 4945600. 4444000. 4621800. 4288400. 4751000. 3860600.
 5124800. 4424000. 3945600. 3371400.]",4386040.0,"[-1067600.  -779800.    88400.  -665000.  -239800.  -159800.     7600.
  -773200. -1209800.   355400.  -995600.  -494000.  -671800.  -338400.
  -801000.    89400. -1174800.  -474000.     4400.   578600.]",-436040.0,502814.4731409389,0.7,"[5601400. 5971000. 6187800. 4980200. 5187600. 6591200. 5945800. 5144000.
 5926800. 5762400. 5094800. 4705800. 5021800. 6069200. 5980400. 6172600.
 6010800. 6525400. 6025000. 6061400.]",5748270.0,"[-1651400. -2021000. -2237800. -1030200. -1237600. -2641200. -1995800.
 -1194000. -1976800. -1812400. -1144800.  -755800. -1071800. -2119200.
 -2030400. -2222600. -2060800. -2575400. -2075000. -2111400.]",-1798270.0,526372.3521424733,1.0
4000,40000,120,1,3,1,300.0,3950000,"[3254900. 2777600. 2676900. 2787800. 2936000. 3503800. 3058600. 2425600.
 2839800. 2609300. 3156900. 2975000. 3279700. 2459200. 3282400. 3096300.
 3539500. 3099900. 2610400. 3272900.]",2982125.0,"[ 695100. 1172400. 1273100. 1162200. 1014000.  446200.  891400. 1524400.
 1110200. 1340700.  793100.  975000.  670300. 1490800.  667600.  853700.
  410500.  850100. 1339600.  677100.]",967875.0,319321.45382827,0.0,"[4383600. 4368800. 4418500. 4160700. 4493600. 4110000. 4258500. 4644900.
 5292200. 5019100. 4509800. 4516400. 4680400. 4648500. 4789100. 4333000.
 4199400. 5021900. 4107900. 4702700.]",4532950.0,"[ -433600.  -418800.  -468500.  -210700.  -543600.  -160000.  -308500.
  -694900. -1342200. -1069100.  -559800.  -566400.  -730400.  -698500.
  -839100.  -383000.  -249400. -1071900.  -157900.  -752700.]",-582950.0,314906.2439838245,1.0,"[5346200. 5347000. 5337800. 5311800. 5972600. 6051400. 6089100. 6144700.
 7033300. 6094800. 5974200. 6146100. 6472000. 6005600. 6650600. 5893400.
 5555500. 6135500. 5150900. 5866900.]",5928970.0,"[-1396200. -1397000. -1387800. -1361800. -2022600. -2101400. -2139100.
 -2194700. -3083300. -2144800. -2024200. -2196100. -2522000. -2055600.
 -2700600. -1943400. -1605500. -2185500. -1200900. -1916900.]",-1978970.0,469475.7130033459,1.0
4000,40000,120,1,3,2,300.0,3950000,"[2791500. 3326900. 3104400. 2614300. 3209900. 2857400. 3213500. 2527800.
 2902600. 2988100. 3730400. 3151700. 3144900. 2827900. 2914500. 3322200.
 3046900. 3249200. 3125600. 3617500.]",3083360.0,"[1158500.  623100.  845600. 1335700.  740100. 1092600.  736500. 1422200.
 1047400.  961900.  219600.  798300.  805100. 1122100. 1035500.  627800.
  903100.  700800.  824400.  332500.]",866640.0,290965.16698739043,0.0,"[4758700. 5209700. 5583900. 4392900. 4648900. 5132400. 5381600. 4226600.
 4256600. 4756900. 4668500. 4743600. 4587400. 4794400. 4460400. 4123200.
 6084800. 5132500. 4263400. 4544200.]",4787530.0,"[ -808700. -1259700. -1633900.  -442900.  -698900. -1182400. -1431600.
  -276600.  -306600.  -806900.  -718500.  -793600.  -637400.  -844400.
  -510400.  -173200. -2134800. -1182500.  -313400.  -594200.]",-837530.0,489791.6833716146,1.0,"[6749000. 6114300. 6555900. 7050400. 5472500. 5877400. 7305300. 6233700.
 5558900. 6134700. 5853100. 6486900. 6170700. 5942700. 6434000. 6470800.
 5919100. 5762000. 6294200. 7307800.]",6284670.0,"[-2799000. -2164300. -2605900. -3100400. -1522500. -1927400. -3355300.
 -2283700. -1608900. -2184700. -1903100. -2536900. -2220700. -1992700.
 -2484000. -2520800. -1969100. -1812000. -2344200. -3357800.]",-2334670.0,509474.2045481793,1.0
4000,40000,120,1,4,1,300.0,3950000,"[2140100. 2843100. 3012800. 2931400. 3062500. 2770200. 2684700. 3265200.
 2701800. 3409900. 2901200. 3317700. 2608400. 3223200. 2946800. 2894400.
 2677200. 2879600. 2558500. 3643400.]",2923605.0,"[1809900. 1106900.  937200. 1018600.  887500. 1179800. 1265300.  684800.
 1248200.  540100. 1048800.  632300. 1341600.  726800. 1003200. 1055600.
 1272800. 1070400. 1391500.  306600.]",1026395.0,330984.8266537305,0.0,"[3926400. 3826400. 4338500. 4123200. 4064900. 4044300. 4530600. 4293300.
 4915000. 4053400. 4511000. 5499600. 3965900. 4318400. 4289800. 5059900.
 4324700. 5249100. 4507300. 4874900.]",4435830.0,"[   23600.   123600.  -388500.  -173200.  -114900.   -94300.  -580600.
  -343300.  -965000.  -103400.  -561000. -1549600.   -15900.  -368400.
  -339800. -1109900.  -374700. -1299100.  -557300.  -924900.]",-485830.0,452133.2614395893,0.9,"[6207800. 6591600. 5472800. 5023000. 5659800. 5341000. 5814100. 6448500.
 7195200. 5386000. 5082200. 5289600. 5907500. 5493700. 6314300. 6416000.
 5072300. 5893300. 5295200. 6298400.]",5810115.0,"[-2257800. -2641600. -1522800. -1073000. -1709800. -1391000. -1864100.
 -2498500. -3245200. -1436000. -1132200. -1339600. -1957500. -1543700.
 -2364300. -2466000. -1122300. -1943300. -1345200. -2348400.]",-1860115.0,584692.2406488734,1.0
4000,40000,120,1,4,2,300.0,3950000,"[2931600. 3273200. 3136400. 3862600. 3751200. 2601800. 3265800. 2756200.
 2783400. 2702200. 3723600. 2644400. 2752000. 3452800. 2846200. 3269400.
 3259800. 4074200. 3392000. 2813800.]",3164630.0,"[1018400.  676800.  813600.   87400.  198800. 1348200.  684200. 1193800.
 1166600. 1247800.  226400. 1305600. 1198000.  497200. 1103800.  680600.
  690200. -124200.  558000. 1136200.]",785370.0,430757.4736438127,0.05,"[4636200. 5187800. 4786400. 4879600. 4544600. 4335200. 4752600. 5457200.
 4837400. 4392400. 5251200. 4226000. 4671800. 4764800. 4551000. 4145600.
 4512200. 4788000. 4035800. 3977200.]",4636650.0,"[ -686200. -1237800.  -836400.  -929600.  -594600.  -385200.  -802600.
 -1507200.  -887400.  -442400. -1301200.  -276000.  -721800.  -814800.
  -601000.  -195600.  -562200.  -838000.   -85800.   -27200.]",-686650.0,381967.64719017764,1.0,"[6168000. 5795800. 6056800. 6405000. 5517000. 5654800. 5831400. 7148800.
 6182200. 6415800. 6426000. 6376800. 5601800. 6642600. 6699400. 7118400.
 6607400. 6868600. 5413000. 6570200.]",6274990.0,"[-2218000. -1845800. -2106800. -2455000. -1567000. -1704800. -1881400.
 -3198800. -2232200. -2465800. -2476000. -2426800. -1651800. -2692600.
 -2749400. -3168400. -2657400. -2918600. -1463000. -2620200.]",-2324990.0,502967.08232249157,1.0
4000,40000,120,2,2,1,300.0,3950000,"[2511600. 2837800. 2550600. 2675700. 2808500. 2744600. 2945000. 3125800.
 2439000. 2997200. 2870600. 3014300. 2867500. 2591300. 2670900. 2719100.
 2649900. 2959000. 2710900. 3223600.]",2795645.0,"[1438400. 1112200. 1399400. 1274300. 1141500. 1205400. 1005000.  824200.
 1511000.  952800. 1079400.  935700. 1082500. 1358700. 1279100. 1230900.
 1300100.  991000. 1239100.  726400.]",1154355.0,202338.20814418615,0.0,"[4198700. 3743600. 4499800. 3997200. 3802300. 4715300. 4208100. 3765500.
 4365000. 3683400. 4785000. 3845900. 3970800. 4170600. 3804500. 3848300.
 3994700. 4746800. 3948900. 3919100.]",4100675.0,"[-248700.  206400. -549800.  -47200.  147700. -765300. -258100.  184500.
 -415000.  266600. -835000.  104100.  -20800. -220600.  145500.  101700.
  -44700. -796800.    1100.   30900.]",-150675.0,341531.368800876,0.55,"[6458200. 6488300. 5604800. 5706400. 4858600. 6383500. 5458500. 6169200.
 4715200. 5985400. 5690700. 5320400. 5090000. 5106600. 5904900. 5554800.
 6155000. 5686300. 5420300. 4319900.]",5603850.0,"[-2508200. -2538300. -1654800. -1756400.  -908600. -2433500. -1508500.
 -2219200.  -765200. -2035400. -1740700. -1370400. -1140000. -1156600.
 -1954900. -1604800. -2205000. -1736300. -1470300.  -369900.]",-1653850.0,576496.618810553,1.0
